T	=	12	;
R	=	436	;
U	=	25	;
S	=	100	;
L	=	5	;
levU	=	[	3	1	2	1	2	1	2	2	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1 ];
levS	=	[	1	1	1	1	1	1	1	1	4	1	1	1	3	1	1	1	2	1	1	1	1	2	2	1	4	1	1	2	1	1	4	1	1	2	1	3	1	2	3	2	3	1	1	1	1	1	2	1	2	2	2	3	1	1	2	2	2	1	2	4	2	1	1	1	2	1	1	1	1	1	3	3	1	2	1	1	1	2	1	2	1	1	1	2	1	1	1	2	1	1	2	2	1	1	1	2	4	1	1	2 ];
d	=	[	2	1	1	3	2	1	1	12	12	12	12	1	1	12	12	2	12	3	12	12	1	12	12	1	1 ];
rd	=	[	3	12	6	10	3	1	9	1	1	1	1	12	3	1	1	7	1	3	1	1	2	1	1	9	6 ];
dd	=	[	11	12	11	12	10	10	9	12	12	12	12	12	7	12	12	8	12	6	12	12	6	12	12	11	12 ];
O	=	[	260000.0000	33000.0000	135000.0000	113000.0000	240000.0000	75000.0000	66000.0000	832000.0000	800000.0000	876000.0000	894000.0000	66000.0000	136000.0000	843000.0000	746000.0000	77000.0000	395000.0000	127000.0000	800000.0000	858000.0000	85000.0000	409000.0000	790000.0000	33000.0000	36000.0000 ];
v	=	[	155.0000	94.0000	285.0000	71.0000	206.0000	160.0000	119.0000	277.0000	3.0000	20.0000	247.0000	124.0000	256.0000	287.0000	173.0000	141.0000	187.0000	296.0000	286.0000	170.0000	222.0000	189.0000	192.0000	155.0000	267.0000	117.0000	241.0000	211.0000	72.0000	44.0000	101.0000	132.0000	201.0000	204.0000	290.0000	178.0000	134.0000	7.0000	134.0000	172.0000	227.0000	54.0000	8.0000	298.0000	68.0000	5.0000	162.0000	10.0000	94.0000	200.0000	194.0000	10.0000	98.0000	171.0000	225.0000	24.0000	252.0000	107.0000	259.0000	242.0000	282.0000	52.0000	125.0000	298.0000	36.0000	194.0000	262.0000	273.0000	88.0000	32.0000	158.0000	287.0000	216.0000	168.0000	192.0000	234.0000	202.0000	169.0000	5.0000	98.0000	251.0000	261.0000	30.0000	148.0000	248.0000	27.0000	128.0000	165.0000	115.0000	80.0000	162.0000	197.0000	267.0000	243.0000	19.0000	51.0000	194.0000	68.0000	161.0000	164.0000 ];
SFT	=	[	2.2E7	4.2E7	8.5E7	1.65E8	3.25E8 ];
FF	=	[	1.1E7	2.1E7	4.25E7	8.25E7	1.625E8 ];
MaxP	=	[	619000.0	1169000.0	2369000.0	4588999.999999999	9029000.0 ];
C	=	[[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
];
demand	=	[[	29.00	6.00	5.00	39.00	23.00	37.00	15.00	109.00	49.00	24.00	200.00	115.00	]
[	31.00	2.00	6.00	16.00	25.00	34.00	34.00	34.00	52.00	45.00	181.00	200.00	]
[	3.00	11.00	26.00	16.00	36.00	33.00	11.00	26.00	172.00	199.00	56.00	200.00	]
[	3.00	26.00	30.00	22.00	19.00	37.00	66.00	51.00	56.00	200.00	66.00	31.00	]
[	8.00	26.00	36.00	39.00	14.00	3.00	24.00	5.00	182.00	162.00	150.00	180.00	]
[	26.00	3.00	25.00	33.00	1.00	26.00	0.00	40.00	74.00	6.00	14.00	122.00	]
[	17.00	28.00	21.00	38.00	23.00	16.00	25.00	119.00	94.00	200.00	200.00	48.00	]
[	20.00	28.00	10.00	22.00	24.00	0.00	44.00	70.00	180.00	185.00	200.00	44.00	]
[	185.00	195.00	118.00	153.00	76.00	269.00	607.00	80.00	712.00	1600.00	1600.00	1600.00	]
[	26.00	15.00	15.00	4.00	27.00	25.00	50.00	148.00	70.00	4.00	200.00	200.00	]
[	4.00	28.00	32.00	37.00	25.00	16.00	18.00	125.00	51.00	200.00	200.00	38.00	]
[	36.00	12.00	34.00	34.00	30.00	22.00	42.00	68.00	26.00	22.00	185.00	37.00	]
[	60.00	86.00	108.00	63.00	114.00	7.00	180.00	49.00	158.00	749.00	556.00	106.00	]
[	13.00	5.00	11.00	1.00	12.00	29.00	5.00	49.00	143.00	200.00	188.00	81.00	]
[	4.00	13.00	7.00	38.00	28.00	7.00	73.00	12.00	57.00	99.00	26.00	76.00	]
[	39.00	9.00	16.00	27.00	5.00	28.00	11.00	36.00	37.00	22.00	82.00	145.00	]
[	68.00	6.00	47.00	70.00	0.00	41.00	94.00	134.00	214.00	378.00	400.00	61.00	]
[	5.00	19.00	32.00	27.00	18.00	0.00	15.00	91.00	73.00	161.00	131.00	56.00	]
[	27.00	0.00	1.00	23.00	34.00	29.00	77.00	124.00	104.00	35.00	200.00	87.00	]
[	23.00	37.00	21.00	15.00	10.00	15.00	72.00	23.00	143.00	123.00	185.00	2.00	]
[	2.00	11.00	14.00	21.00	14.00	5.00	71.00	23.00	29.00	200.00	162.00	66.00	]
[	50.00	39.00	65.00	54.00	75.00	38.00	35.00	214.00	90.00	364.00	400.00	153.00	]
[	0.00	74.00	34.00	71.00	3.00	7.00	64.00	128.00	177.00	378.00	400.00	400.00	]
[	38.00	5.00	20.00	29.00	13.00	7.00	11.00	97.00	29.00	60.00	47.00	200.00	]
[	42.00	226.00	19.00	288.00	85.00	10.00	530.00	1148.00	703.00	738.00	1600.00	1367.00	]
[	26.00	1.00	8.00	20.00	1.00	32.00	22.00	71.00	27.00	162.00	168.00	200.00	]
[	11.00	28.00	36.00	9.00	24.00	19.00	27.00	20.00	120.00	49.00	200.00	93.00	]
[	60.00	50.00	65.00	48.00	2.00	40.00	144.00	198.00	226.00	97.00	400.00	133.00	]
[	18.00	39.00	14.00	10.00	10.00	23.00	34.00	60.00	161.00	138.00	42.00	200.00	]
[	14.00	4.00	36.00	20.00	5.00	15.00	25.00	62.00	65.00	185.00	133.00	168.00	]
[	129.00	179.00	246.00	243.00	205.00	65.00	131.00	982.00	514.00	159.00	982.00	1600.00	]
[	20.00	20.00	19.00	14.00	1.00	0.00	40.00	42.00	80.00	200.00	108.00	20.00	]
[	12.00	24.00	29.00	35.00	20.00	32.00	62.00	61.00	141.00	68.00	46.00	63.00	]
[	23.00	79.00	41.00	16.00	12.00	44.00	97.00	141.00	172.00	194.00	400.00	351.00	]
[	19.00	8.00	28.00	33.00	20.00	36.00	46.00	136.00	195.00	200.00	200.00	107.00	]
[	83.00	137.00	77.00	46.00	122.00	59.00	267.00	168.00	271.00	684.00	494.00	505.00	]
[	0.00	5.00	6.00	38.00	18.00	23.00	68.00	58.00	197.00	100.00	29.00	200.00	]
[	13.00	27.00	31.00	49.00	35.00	55.00	124.00	43.00	330.00	263.00	400.00	195.00	]
[	60.00	92.00	10.00	63.00	138.00	53.00	193.00	507.00	430.00	800.00	800.00	680.00	]
[	77.00	54.00	27.00	65.00	27.00	20.00	62.00	156.00	325.00	400.00	391.00	276.00	]
[	122.00	9.00	54.00	93.00	146.00	148.00	266.00	627.00	58.00	800.00	800.00	415.00	]
[	27.00	12.00	27.00	39.00	11.00	32.00	40.00	136.00	63.00	130.00	67.00	40.00	]
[	37.00	23.00	12.00	31.00	11.00	35.00	61.00	37.00	178.00	200.00	200.00	184.00	]
[	39.00	23.00	16.00	29.00	23.00	26.00	35.00	94.00	92.00	16.00	200.00	200.00	]
[	15.00	31.00	0.00	25.00	29.00	17.00	72.00	93.00	86.00	200.00	184.00	188.00	]
[	13.00	17.00	16.00	8.00	6.00	37.00	35.00	159.00	21.00	200.00	200.00	200.00	]
[	64.00	13.00	48.00	28.00	51.00	51.00	29.00	223.00	325.00	189.00	384.00	368.00	]
