T	=	12	;
R	=	228	;
U	=	50	;
S	=	50	;
L	=	5	;
levU	=	[	3	1	1	2	1	1	1	1	2	5	3	1	1	1	2	2	3	1	1	1	2	2	3	1	3	4	2	1	3	2	1	1	1	1	4	3	2	1	1	3	1	2	1	2	2	2	1	4	4	2 ];
levS	=	[	1	3	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	2	2	1	2	1	1	1	1	1	4	3	1	2	1	2	2	1	1	1	1	4	1	2	1	1	1	3	1	1	1	3	2 ];
d	=	[	1	2	12	5	12	2	3	1	5	12	4	12	12	3	3	6	11	1	5	12	1	1	12	12	1	5	3	1	1	12	2	12	1	5	2	12	2	4	3	12	12	12	1	3	1	2	4	4	12	2 ];
rd	=	[	11	5	1	2	1	10	2	1	3	1	2	1	1	8	2	6	2	9	4	1	4	11	1	1	5	4	9	5	5	1	9	1	6	4	4	1	4	4	3	1	1	1	4	6	1	4	7	5	1	8 ];
dd	=	[	12	12	12	6	12	11	11	5	12	12	8	12	12	10	12	12	12	12	12	12	10	11	12	12	6	9	12	8	8	12	11	12	9	11	5	12	12	9	7	12	12	12	6	8	11	7	11	10	12	10 ];
O	=	[	132000.0000	72000.0000	415000.0000	340000.0000	512000.0000	125000.0000	120000.0000	33000.0000	424000.0000	7582000.0000	1145000.0000	501000.0000	450000.0000	122000.0000	256000.0000	471000.0000	1665000.0000	67000.0000	178000.0000	458000.0000	136000.0000	69000.0000	2982000.0000	502000.0000	151000.0000	1346000.0000	228000.0000	39000.0000	141000.0000	1605000.0000	85000.0000	486000.0000	73000.0000	361000.0000	639000.0000	3038000.0000	157000.0000	305000.0000	186000.0000	1961000.0000	758000.0000	948000.0000	40000.0000	199000.0000	66000.0000	167000.0000	141000.0000	1276000.0000	3925000.0000	243000.0000 ];
v	=	[	128.0000	251.0000	112.0000	101.0000	194.0000	232.0000	268.0000	265.0000	76.0000	45.0000	132.0000	253.0000	57.0000	87.0000	92.0000	270.0000	296.0000	85.0000	15.0000	186.0000	208.0000	249.0000	63.0000	276.0000	215.0000	174.0000	165.0000	133.0000	49.0000	131.0000	117.0000	61.0000	160.0000	34.0000	202.0000	138.0000	66.0000	267.0000	181.0000	13.0000	117.0000	251.0000	46.0000	210.0000	73.0000	41.0000	254.0000	136.0000	263.0000	217.0000 ];
SFT	=	[	2.2E7	4.2E7	8.5E7	1.65E8	3.25E8 ];
FF	=	[	1.1E7	2.1E7	4.25E7	8.25E7	1.625E8 ];
MaxP	=	[	619000.0	1169000.0	2369000.0	4588999.999999999	9029000.0 ];
C	=	[[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
];
demand	=	[[	29.00	28.00	31.00	14.00	2.00	38.00	24.00	73.00	140.00	200.00	2.00	146.00	]
[	10.00	130.00	127.00	22.00	34.00	22.00	62.00	363.00	620.00	800.00	800.00	800.00	]
[	4.00	14.00	2.00	35.00	15.00	38.00	77.00	116.00	59.00	200.00	200.00	186.00	]
[	34.00	29.00	22.00	11.00	13.00	11.00	48.00	88.00	53.00	200.00	22.00	145.00	]
[	31.00	18.00	5.00	27.00	12.00	11.00	76.00	156.00	7.00	200.00	66.00	200.00	]
[	22.00	1.00	36.00	32.00	12.00	2.00	1.00	113.00	67.00	200.00	200.00	149.00	]
[	22.00	38.00	27.00	34.00	11.00	23.00	45.00	116.00	1.00	105.00	128.00	8.00	]
[	47.00	64.00	38.00	71.00	24.00	47.00	92.00	203.00	359.00	400.00	395.00	208.00	]
[	41.00	14.00	44.00	25.00	36.00	27.00	84.00	0.00	375.00	276.00	183.00	350.00	]
[	4.00	23.00	7.00	13.00	31.00	31.00	25.00	63.00	170.00	200.00	97.00	49.00	]
[	34.00	33.00	34.00	3.00	14.00	15.00	15.00	49.00	132.00	200.00	20.00	200.00	]
[	2.00	1.00	0.00	30.00	21.00	18.00	62.00	6.00	184.00	200.00	158.00	56.00	]
[	28.00	36.00	2.00	26.00	29.00	0.00	1.00	110.00	4.00	17.00	85.00	113.00	]
[	40.00	15.00	29.00	42.00	25.00	61.00	129.00	105.00	179.00	15.00	368.00	8.00	]
[	3.00	31.00	1.00	1.00	5.00	12.00	46.00	40.00	159.00	25.00	200.00	194.00	]
[	26.00	6.00	49.00	4.00	61.00	46.00	103.00	265.00	270.00	400.00	400.00	278.00	]
[	3.00	10.00	37.00	5.00	18.00	32.00	58.00	115.00	72.00	200.00	154.00	45.00	]
[	18.00	6.00	12.00	20.00	1.00	26.00	10.00	96.00	116.00	200.00	11.00	28.00	]
[	8.00	56.00	5.00	6.00	10.00	4.00	117.00	185.00	125.00	400.00	348.00	290.00	]
[	64.00	29.00	52.00	20.00	16.00	64.00	27.00	157.00	117.00	400.00	2.00	112.00	]
[	33.00	28.00	9.00	24.00	33.00	18.00	55.00	61.00	4.00	147.00	174.00	194.00	]
[	29.00	9.00	43.00	34.00	53.00	5.00	61.00	317.00	140.00	311.00	387.00	299.00	]
[	38.00	23.00	31.00	1.00	0.00	13.00	61.00	139.00	109.00	116.00	5.00	200.00	]
[	1.00	14.00	15.00	3.00	8.00	39.00	30.00	41.00	6.00	100.00	25.00	200.00	]
[	22.00	24.00	24.00	22.00	15.00	27.00	38.00	32.00	94.00	200.00	114.00	11.00	]
[	20.00	13.00	9.00	13.00	23.00	3.00	45.00	76.00	147.00	200.00	200.00	8.00	]
[	25.00	26.00	33.00	6.00	0.00	38.00	75.00	30.00	53.00	200.00	200.00	200.00	]
[	293.00	25.00	79.00	93.00	6.00	248.00	443.00	436.00	1382.00	1600.00	1600.00	190.00	]
[	101.00	0.00	36.00	72.00	64.00	26.00	221.00	290.00	506.00	402.00	583.00	614.00	]
[	28.00	36.00	20.00	16.00	3.00	4.00	13.00	80.00	77.00	89.00	71.00	50.00	]
[	79.00	5.00	51.00	78.00	73.00	40.00	139.00	76.00	90.00	79.00	211.00	23.00	]
[	6.00	13.00	21.00	26.00	12.00	36.00	30.00	32.00	98.00	19.00	48.00	200.00	]
[	57.00	52.00	2.00	26.00	68.00	22.00	6.00	237.00	106.00	121.00	221.00	156.00	]
