T	=	8	;
R	=	532	;
U	=	25	;
S	=	100	;
L	=	5	;
levU	=	[	3	1	1	5	1	4	1	2	1	2	1	1	1	1	1	1	1	1	3	2	1	3	1	2	2 ];
levS	=	[	1	2	2	2	2	1	2	1	2	1	1	2	1	1	1	1	1	3	1	2	3	1	1	2	1	2	1	1	1	4	1	2	2	2	2	1	2	1	2	3	2	1	2	3	1	1	1	2	1	2	3	1	5	1	1	2	1	2	3	1	2	1	2	2	2	1	1	1	1	5	2	1	1	2	2	1	4	2	1	1	1	1	1	3	1	1	1	2	1	3	3	1	1	2	1	2	1	2	1	1 ];
d	=	[	1	8	1	1	3	8	1	8	8	6	1	1	1	1	4	1	8	1	2	3	8	1	1	8	1 ];
rd	=	[	6	1	1	4	2	1	6	1	1	1	1	7	1	4	3	5	1	2	1	1	1	8	5	1	4 ];
dd	=	[	8	8	1	4	7	8	7	8	8	6	3	7	4	4	6	7	8	3	6	7	8	8	7	8	5 ];
O	=	[	163000.0000	550000.0000	40000.0000	1084000.0000	101000.0000	2573000.0000	36000.0000	675000.0000	273000.0000	463000.0000	64000.0000	41000.0000	34000.0000	34000.0000	286000.0000	37000.0000	321000.0000	42000.0000	336000.0000	427000.0000	282000.0000	150000.0000	32000.0000	591000.0000	66000.0000 ];
v	=	[	34.0000	14.0000	124.0000	215.0000	207.0000	242.0000	261.0000	249.0000	168.0000	89.0000	188.0000	6.0000	249.0000	225.0000	46.0000	15.0000	45.0000	204.0000	13.0000	74.0000	184.0000	234.0000	238.0000	5.0000	164.0000	161.0000	202.0000	77.0000	227.0000	270.0000	273.0000	234.0000	119.0000	37.0000	161.0000	44.0000	190.0000	9.0000	84.0000	35.0000	206.0000	156.0000	3.0000	227.0000	4.0000	110.0000	204.0000	165.0000	123.0000	259.0000	59.0000	192.0000	133.0000	12.0000	209.0000	242.0000	11.0000	76.0000	96.0000	287.0000	76.0000	7.0000	63.0000	262.0000	108.0000	85.0000	87.0000	210.0000	41.0000	158.0000	277.0000	104.0000	9.0000	86.0000	120.0000	85.0000	278.0000	244.0000	162.0000	10.0000	194.0000	25.0000	146.0000	181.0000	233.0000	185.0000	32.0000	20.0000	113.0000	53.0000	214.0000	258.0000	84.0000	231.0000	6.0000	284.0000	153.0000	275.0000	224.0000	37.0000 ];
SFT	=	[	2.2E7	4.2E7	8.5E7	1.65E8	3.25E8 ];
FF	=	[	1.1E7	2.1E7	4.25E7	8.25E7	1.625E8 ];
MaxP	=	[	619000.0	1169000.0	2369000.0	4588999.999999999	9029000.0 ];
C	=	[[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
];
demand	=	[[	37.00	24.00	18.00	30.00	20.00	16.00	20.00	72.00	]
[	41.00	12.00	39.00	65.00	9.00	52.00	93.00	209.00	]
[	59.00	47.00	59.00	0.00	76.00	68.00	152.00	47.00	]
[	15.00	52.00	23.00	20.00	48.00	10.00	50.00	260.00	]
[	62.00	63.00	57.00	34.00	10.00	72.00	39.00	286.00	]
[	25.00	2.00	25.00	0.00	24.00	19.00	0.00	105.00	]
[	27.00	24.00	23.00	20.00	39.00	1.00	132.00	250.00	]
[	14.00	11.00	21.00	10.00	33.00	9.00	16.00	5.00	]
[	34.00	40.00	26.00	25.00	6.00	78.00	114.00	303.00	]
[	35.00	38.00	34.00	35.00	33.00	26.00	76.00	119.00	]
[	34.00	10.00	11.00	20.00	36.00	29.00	21.00	121.00	]
[	41.00	66.00	69.00	4.00	58.00	45.00	42.00	88.00	]
[	25.00	14.00	0.00	24.00	26.00	20.00	75.00	61.00	]
[	31.00	21.00	9.00	13.00	14.00	28.00	65.00	64.00	]
[	13.00	35.00	6.00	0.00	34.00	20.00	14.00	42.00	]
[	8.00	5.00	36.00	3.00	9.00	7.00	30.00	40.00	]
[	10.00	28.00	6.00	1.00	37.00	39.00	29.00	68.00	]
[	13.00	96.00	71.00	19.00	0.00	157.00	93.00	498.00	]
[	35.00	36.00	5.00	2.00	24.00	26.00	9.00	128.00	]
[	3.00	51.00	19.00	14.00	27.00	39.00	145.00	213.00	]
[	152.00	120.00	64.00	157.00	131.00	84.00	54.00	573.00	]
[	4.00	30.00	36.00	20.00	20.00	28.00	69.00	80.00	]
[	25.00	7.00	14.00	34.00	36.00	24.00	24.00	153.00	]
[	32.00	54.00	69.00	50.00	27.00	25.00	30.00	107.00	]
[	0.00	15.00	26.00	4.00	16.00	20.00	6.00	134.00	]
[	54.00	50.00	57.00	65.00	56.00	47.00	97.00	198.00	]
[	29.00	36.00	36.00	5.00	37.00	16.00	40.00	81.00	]
[	22.00	1.00	18.00	26.00	24.00	14.00	48.00	23.00	]
[	8.00	28.00	34.00	26.00	2.00	6.00	30.00	104.00	]
[	256.00	66.00	252.00	33.00	58.00	51.00	630.00	1230.00	]
[	25.00	13.00	6.00	13.00	6.00	7.00	6.00	112.00	]
[	46.00	43.00	12.00	12.00	6.00	34.00	81.00	78.00	]
[	64.00	48.00	14.00	41.00	9.00	27.00	7.00	256.00	]
[	59.00	16.00	20.00	69.00	55.00	37.00	3.00	46.00	]
[	21.00	73.00	16.00	56.00	35.00	33.00	88.00	222.00	]
[	29.00	13.00	28.00	17.00	1.00	26.00	8.00	75.00	]
[	60.00	39.00	55.00	72.00	16.00	38.00	102.00	248.00	]
[	37.00	34.00	39.00	3.00	29.00	14.00	56.00	10.00	]
[	8.00	16.00	4.00	66.00	70.00	48.00	55.00	257.00	]
[	147.00	77.00	36.00	37.00	46.00	52.00	73.00	367.00	]
[	52.00	26.00	59.00	8.00	77.00	50.00	53.00	116.00	]
[	6.00	29.00	16.00	35.00	38.00	31.00	10.00	126.00	]
[	4.00	70.00	68.00	33.00	31.00	5.00	138.00	16.00	]
[	53.00	140.00	75.00	27.00	94.00	8.00	296.00	119.00	]
