T	=	12	;
R	=	162	;
U	=	100	;
S	=	50	;
L	=	5	;
levU	=	[	2	3	1	3	2	1	2	2	2	5	1	1	1	3	4	1	1	2	2	1	2	4	2	3	3	1	2	3	2	1	1	2	1	3	3	3	4	1	1	1	3	2	3	1	1	1	3	1	1	2	1	1	2	1	4	4	1	2	1	1	1	1	2	1	1	1	2	2	1	4	1	1	2	1	2	2	2	4	2	1	3	1	1	1	2	1	3	3	1	2	2	1	3	1	1	3	4	2	2	1 ];
levS	=	[	1	2	1	1	1	3	1	4	1	1	1	1	3	1	1	1	3	1	1	1	1	2	1	1	1	1	1	1	3	1	1	2	1	2	1	1	2	2	3	1	1	2	1	1	1	2	1	1	2	1 ];
d	=	[	4	3	1	1	1	12	2	1	5	12	1	6	2	4	5	12	1	12	12	1	5	4	3	3	1	1	1	3	9	7	1	2	12	1	1	5	12	7	12	3	4	5	12	12	12	9	1	5	4	5	12	1	12	1	1	12	1	3	1	12	12	1	4	3	4	4	12	6	1	12	2	12	1	2	1	1	12	3	3	1	1	1	4	12	1	10	4	1	1	12	9	4	6	4	12	12	5	12	6	12 ];
rd	=	[	8	7	1	3	4	1	9	7	1	1	6	4	6	3	4	1	8	1	1	12	3	8	8	4	4	4	8	8	4	5	5	6	1	2	10	3	1	1	1	10	2	4	1	1	1	3	9	5	5	7	1	1	1	12	10	1	11	3	9	1	1	6	9	1	6	1	1	6	5	1	11	1	3	4	7	1	1	2	9	3	7	4	7	1	7	1	7	11	2	1	3	2	6	3	1	1	8	1	2	1 ];
dd	=	[	11	9	1	4	9	12	11	7	9	12	11	11	12	7	8	12	8	12	12	12	10	11	11	6	6	12	8	11	12	12	9	8	12	5	10	8	12	9	12	12	5	11	12	12	12	11	9	10	12	11	12	11	12	12	11	12	12	7	10	12	12	12	12	6	12	4	12	12	7	12	12	12	7	7	12	1	12	12	11	4	12	12	11	12	11	11	10	11	2	12	12	6	11	6	12	12	12	12	11	12 ];
O	=	[	341000.0000	461000.0000	41000.0000	142000.0000	72000.0000	794000.0000	255000.0000	119000.0000	357000.0000	8189000.0000	42000.0000	200000.0000	67000.0000	1140000.0000	1508000.0000	504000.0000	63000.0000	1450000.0000	1710000.0000	35000.0000	374000.0000	2129000.0000	255000.0000	404000.0000	262000.0000	39000.0000	119000.0000	717000.0000	657000.0000	255000.0000	37000.0000	154000.0000	472000.0000	140000.0000	150000.0000	1340000.0000	3525000.0000	433000.0000	783000.0000	101000.0000	635000.0000	402000.0000	3238000.0000	476000.0000	393000.0000	561000.0000	142000.0000	191000.0000	291000.0000	655000.0000	418000.0000	42000.0000	977000.0000	42000.0000	315000.0000	5655000.0000	39000.0000	245000.0000	32000.0000	509000.0000	450000.0000	69000.0000	324000.0000	123000.0000	162000.0000	172000.0000	861000.0000	870000.0000	37000.0000	3774000.0000	83000.0000	407000.0000	75000.0000	74000.0000	130000.0000	120000.0000	982000.0000	964000.0000	363000.0000	74000.0000	134000.0000	72000.0000	135000.0000	920000.0000	129000.0000	374000.0000	1177000.0000	147000.0000	32000.0000	1645000.0000	775000.0000	161000.0000	869000.0000	262000.0000	422000.0000	1735000.0000	1364000.0000	868000.0000	786000.0000	794000.0000 ];
v	=	[	112.0000	121.0000	118.0000	116.0000	275.0000	118.0000	152.0000	245.0000	22.0000	15.0000	92.0000	96.0000	249.0000	274.0000	90.0000	179.0000	14.0000	64.0000	246.0000	165.0000	284.0000	47.0000	134.0000	247.0000	72.0000	118.0000	25.0000	194.0000	288.0000	283.0000	212.0000	188.0000	144.0000	216.0000	229.0000	83.0000	107.0000	104.0000	89.0000	68.0000	213.0000	4.0000	122.0000	293.0000	180.0000	47.0000	95.0000	183.0000	227.0000	206.0000 ];
SFT	=	[	2.2E7	4.2E7	8.5E7	1.65E8	3.25E8 ];
FF	=	[	1.1E7	2.1E7	4.25E7	8.25E7	1.625E8 ];
MaxP	=	[	619000.0	1169000.0	2369000.0	4588999.999999999	9029000.0 ];
C	=	[[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
];
demand	=	[[	33.00	12.00	9.00	14.00	37.00	22.00	69.00	122.00	105.00	200.00	37.00	200.00	]
[	68.00	57.00	7.00	5.00	44.00	10.00	35.00	111.00	352.00	400.00	338.00	400.00	]
[	21.00	12.00	24.00	12.00	38.00	15.00	79.00	29.00	136.00	77.00	188.00	200.00	]
[	15.00	7.00	37.00	7.00	35.00	31.00	45.00	123.00	190.00	183.00	30.00	200.00	]
[	16.00	13.00	15.00	23.00	10.00	11.00	38.00	150.00	120.00	138.00	34.00	30.00	]
[	52.00	12.00	101.00	66.00	122.00	33.00	284.00	194.00	422.00	800.00	800.00	81.00	]
[	28.00	7.00	26.00	31.00	5.00	3.00	62.00	115.00	146.00	69.00	142.00	55.00	]
[	222.00	172.00	174.00	277.00	4.00	312.00	142.00	968.00	1568.00	1600.00	1600.00	1600.00	]
[	34.00	28.00	2.00	32.00	17.00	14.00	50.00	157.00	108.00	158.00	122.00	81.00	]
[	26.00	1.00	18.00	35.00	20.00	15.00	22.00	39.00	102.00	200.00	200.00	4.00	]
[	36.00	31.00	27.00	34.00	2.00	11.00	22.00	6.00	164.00	94.00	200.00	78.00	]
[	14.00	13.00	23.00	23.00	28.00	24.00	46.00	123.00	12.00	200.00	200.00	166.00	]
[	31.00	134.00	52.00	138.00	133.00	1.00	19.00	271.00	401.00	800.00	172.00	411.00	]
[	21.00	25.00	39.00	27.00	13.00	25.00	74.00	129.00	185.00	108.00	200.00	200.00	]
[	0.00	39.00	10.00	8.00	2.00	35.00	31.00	129.00	16.00	28.00	200.00	128.00	]
[	32.00	21.00	0.00	34.00	35.00	2.00	38.00	14.00	94.00	139.00	200.00	144.00	]
[	106.00	17.00	147.00	52.00	114.00	55.00	90.00	477.00	2.00	800.00	251.00	306.00	]
[	25.00	25.00	27.00	29.00	24.00	14.00	58.00	49.00	143.00	123.00	200.00	125.00	]
[	11.00	32.00	10.00	20.00	37.00	10.00	74.00	19.00	75.00	200.00	119.00	36.00	]
[	37.00	12.00	0.00	3.00	35.00	31.00	57.00	0.00	43.00	200.00	89.00	157.00	]
[	25.00	12.00	16.00	39.00	29.00	7.00	10.00	77.00	160.00	40.00	98.00	106.00	]
[	26.00	36.00	37.00	1.00	70.00	14.00	27.00	83.00	25.00	282.00	350.00	208.00	]
[	27.00	35.00	7.00	16.00	23.00	30.00	40.00	147.00	150.00	200.00	76.00	107.00	]
[	38.00	33.00	3.00	16.00	12.00	33.00	22.00	122.00	75.00	200.00	200.00	190.00	]
[	29.00	24.00	13.00	3.00	2.00	15.00	15.00	75.00	99.00	80.00	200.00	200.00	]
[	13.00	35.00	12.00	1.00	4.00	33.00	22.00	91.00	158.00	200.00	165.00	36.00	]
[	12.00	3.00	29.00	25.00	15.00	21.00	67.00	124.00	57.00	200.00	170.00	200.00	]
[	38.00	18.00	36.00	19.00	18.00	21.00	9.00	28.00	154.00	39.00	171.00	70.00	]
[	48.00	95.00	38.00	35.00	31.00	149.00	214.00	301.00	752.00	92.00	800.00	507.00	]
[	9.00	14.00	27.00	23.00	22.00	7.00	49.00	88.00	98.00	6.00	110.00	142.00	]
[	8.00	19.00	4.00	16.00	23.00	0.00	1.00	27.00	188.00	155.00	42.00	39.00	]
[	67.00	29.00	73.00	13.00	77.00	61.00	54.00	168.00	14.00	400.00	393.00	23.00	]
[	4.00	31.00	37.00	18.00	35.00	35.00	77.00	4.00	108.00	200.00	200.00	102.00	]
[	15.00	8.00	67.00	32.00	58.00	4.00	68.00	119.00	264.00	161.00	400.00	236.00	]
[	24.00	35.00	21.00	39.00	25.00	5.00	75.00	139.00	112.00	200.00	163.00	200.00	]
[	13.00	0.00	29.00	26.00	1.00	16.00	15.00	89.00	66.00	52.00	55.00	105.00	]
[	28.00	56.00	22.00	65.00	72.00	5.00	142.00	253.00	266.00	138.00	24.00	141.00	]
[	23.00	35.00	47.00	32.00	78.00	69.00	85.00	296.00	185.00	400.00	277.00	400.00	]
[	80.00	75.00	152.00	63.00	66.00	61.00	195.00	47.00	444.00	800.00	705.00	800.00	]
[	30.00	6.00	29.00	4.00	39.00	12.00	40.00	17.00	10.00	200.00	9.00	189.00	]
[	0.00	13.00	26.00	18.00	34.00	14.00	8.00	59.00	150.00	72.00	200.00	21.00	]
[	61.00	25.00	69.00	1.00	54.00	24.00	115.00	232.00	31.00	400.00	305.00	102.00	]
[	31.00	14.00	17.00	1.00	2.00	38.00	25.00	88.00	34.00	74.00	83.00	75.00	]
[	32.00	16.00	25.00	1.00	19.00	20.00	52.00	16.00	152.00	200.00	91.00	138.00	]
[	12.00	24.00	34.00	23.00	16.00	11.00	39.00	87.00	177.00	73.00	34.00	200.00	]
[	74.00	61.00	46.00	38.00	4.00	59.00	115.00	79.00	63.00	400.00	211.00	355.00	]
[	11.00	15.00	36.00	26.00	34.00	10.00	60.00	10.00	94.00	38.00	200.00	46.00	]
