T	=	8	;
R	=	352	;
U	=	50	;
S	=	25	;
L	=	5	;
levU	=	[	2	1	3	1	1	1	3	2	3	1	2	1	3	4	3	1	1	1	1	2	1	1	3	1	4	1	2	1	3	1	1	1	1	4	2	1	1	2	1	1	1	2	1	2	1	1	1	4	4	2 ];
levS	=	[	1	1	1	2	5	3	1	1	1	2	2	1	3	3	1	2	1	1	1	3	3	1	1	2	1 ];
d	=	[	2	8	8	8	8	1	1	8	1	8	1	8	8	2	8	8	1	6	1	3	1	8	3	2	1	8	1	8	8	1	8	1	1	1	8	1	3	6	2	8	7	1	3	1	1	6	5	8	6	2 ];
rd	=	[	7	1	1	1	1	7	3	1	4	1	3	1	1	7	1	1	1	3	2	2	8	1	5	4	4	1	5	1	1	7	1	8	4	2	1	4	6	3	3	1	2	1	6	3	1	3	3	1	2	4 ];
dd	=	[	8	8	8	8	8	8	7	8	4	8	7	8	8	8	8	8	4	8	3	7	8	8	7	5	5	8	5	8	8	8	8	8	6	6	8	6	8	8	8	8	8	6	8	4	1	8	7	8	7	5 ];
O	=	[	138000.0000	304000.0000	1155000.0000	264000.0000	563000.0000	40000.0000	170000.0000	643000.0000	163000.0000	337000.0000	130000.0000	582000.0000	1080000.0000	1009000.0000	2273000.0000	542000.0000	32000.0000	375000.0000	43000.0000	409000.0000	35000.0000	346000.0000	455000.0000	82000.0000	260000.0000	530000.0000	65000.0000	497000.0000	2167000.0000	33000.0000	301000.0000	65000.0000	40000.0000	518000.0000	1040000.0000	41000.0000	205000.0000	510000.0000	79000.0000	306000.0000	265000.0000	78000.0000	125000.0000	128000.0000	42000.0000	233000.0000	362000.0000	4580000.0000	1972000.0000	133000.0000 ];
v	=	[	145.0000	231.0000	156.0000	33.0000	125.0000	289.0000	288.0000	29.0000	240.0000	10.0000	172.0000	179.0000	242.0000	219.0000	274.0000	20.0000	66.0000	78.0000	213.0000	235.0000	66.0000	293.0000	149.0000	21.0000	207.0000 ];
SFT	=	[	2.2E7	4.2E7	8.5E7	1.65E8	3.25E8 ];
FF	=	[	1.1E7	2.1E7	4.25E7	8.25E7	1.625E8 ];
MaxP	=	[	619000.0	1169000.0	2369000.0	4588999.999999999	9029000.0 ];
C	=	[[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
];
demand	=	[[	32.00	6.00	29.00	15.00	22.00	12.00	16.00	109.00	]
[	34.00	18.00	28.00	12.00	1.00	9.00	0.00	58.00	]
[	8.00	9.00	20.00	20.00	2.00	3.00	69.00	33.00	]
[	5.00	16.00	8.00	0.00	22.00	13.00	2.00	113.00	]
[	423.00	182.00	632.00	315.00	217.00	574.00	1003.00	1225.00	]
[	30.00	131.00	80.00	154.00	105.00	94.00	73.00	459.00	]
[	17.00	39.00	10.00	13.00	5.00	2.00	10.00	0.00	]
[	33.00	29.00	34.00	15.00	19.00	18.00	25.00	53.00	]
[	26.00	15.00	37.00	22.00	25.00	9.00	42.00	108.00	]
[	48.00	17.00	19.00	67.00	60.00	26.00	83.00	60.00	]
[	33.00	64.00	38.00	33.00	37.00	40.00	18.00	294.00	]
[	4.00	9.00	37.00	8.00	30.00	23.00	33.00	95.00	]
[	38.00	33.00	3.00	127.00	35.00	87.00	210.00	60.00	]
[	156.00	114.00	129.00	136.00	159.00	46.00	143.00	347.00	]
[	0.00	12.00	23.00	22.00	30.00	0.00	59.00	65.00	]
[	31.00	34.00	68.00	20.00	24.00	58.00	28.00	203.00	]
[	7.00	18.00	11.00	15.00	33.00	38.00	13.00	78.00	]
[	13.00	32.00	32.00	28.00	4.00	11.00	75.00	72.00	]
[	30.00	36.00	12.00	4.00	3.00	4.00	31.00	126.00	]
[	135.00	85.00	142.00	28.00	43.00	3.00	186.00	567.00	]
[	63.00	9.00	50.00	7.00	11.00	73.00	111.00	147.00	]
[	28.00	31.00	30.00	38.00	32.00	10.00	18.00	38.00	]
[	18.00	37.00	39.00	0.00	25.00	17.00	0.00	97.00	]
[	78.00	11.00	64.00	76.00	56.00	7.00	94.00	41.00	]
[	34.00	38.00	10.00	30.00	20.00	10.00	3.00	46.00	]
];
