T	=	12	;
R	=	94	;
U	=	100	;
S	=	25	;
L	=	5	;
levU	=	[	3	1	2	3	1	1	3	2	1	1	1	3	1	1	1	1	1	2	2	2	1	1	4	2	1	1	2	2	1	4	1	1	1	1	2	3	2	1	2	1	3	4	4	1	1	1	1	1	1	1	1	1	1	1	3	5	1	2	1	1	2	1	3	2	3	3	2	1	1	2	2	1	2	2	1	1	3	3	1	1	2	3	3	1	1	3	1	1	1	1	3	3	2	1	2	1	1	2	1	1 ];
levS	=	[	1	1	2	1	1	1	1	1	4	2	2	2	1	3	3	3	1	1	2	1	1	1	2	1	1 ];
d	=	[	1	5	1	12	1	12	2	6	12	3	2	2	5	12	3	12	4	2	1	1	1	4	12	3	12	3	12	3	4	1	1	6	4	12	12	12	12	2	3	12	5	1	12	12	3	1	2	4	3	2	12	12	12	12	5	1	12	10	1	1	5	1	7	12	7	3	1	12	12	3	2	12	12	1	1	12	2	5	5	6	1	1	12	12	1	4	12	12	1	12	5	12	12	1	4	4	1	3	2	2 ];
rd	=	[	2	2	11	1	8	1	8	6	1	1	5	8	5	1	1	1	8	6	8	7	10	2	1	8	1	6	1	2	9	5	5	7	1	1	1	1	1	6	3	1	8	9	1	1	8	8	6	7	9	11	1	1	1	1	8	9	1	1	9	2	8	7	4	1	4	1	1	1	1	9	6	1	1	1	7	1	3	2	1	2	2	5	1	1	4	8	1	1	12	1	4	1	1	9	5	6	4	9	9	8 ];
dd	=	[	5	9	12	12	8	12	10	11	12	12	11	10	11	12	11	12	12	10	9	7	11	8	12	11	12	9	12	11	12	8	11	12	8	12	12	12	12	9	5	12	12	12	12	12	10	11	11	12	12	12	12	12	12	12	12	12	12	12	9	3	12	8	12	12	12	6	1	12	12	11	9	12	12	8	11	12	4	12	5	8	2	5	12	12	8	11	12	12	12	12	12	12	12	12	12	12	5	11	12	10 ];
O	=	[	274000.0000	320000.0000	81000.0000	1682000.0000	34000.0000	489000.0000	588000.0000	510000.0000	402000.0000	101000.0000	151000.0000	515000.0000	380000.0000	474000.0000	102000.0000	485000.0000	164000.0000	135000.0000	66000.0000	75000.0000	41000.0000	156000.0000	3360000.0000	217000.0000	513000.0000	116000.0000	848000.0000	227000.0000	154000.0000	311000.0000	38000.0000	253000.0000	137000.0000	440000.0000	805000.0000	3285000.0000	980000.0000	124000.0000	433000.0000	413000.0000	654000.0000	316000.0000	3276000.0000	481000.0000	113000.0000	42000.0000	65000.0000	170000.0000	122000.0000	81000.0000	488000.0000	760000.0000	457000.0000	488000.0000	704000.0000	692000.0000	774000.0000	1301000.0000	40000.0000	39000.0000	420000.0000	70000.0000	1093000.0000	960000.0000	1198000.0000	503000.0000	66000.0000	823000.0000	764000.0000	244000.0000	155000.0000	405000.0000	971000.0000	124000.0000	71000.0000	508000.0000	279000.0000	848000.0000	343000.0000	455000.0000	69000.0000	274000.0000	1666000.0000	474000.0000	38000.0000	1078000.0000	428000.0000	919000.0000	74000.0000	465000.0000	695000.0000	3163000.0000	968000.0000	37000.0000	300000.0000	254000.0000	74000.0000	254000.0000	68000.0000	85000.0000 ];
v	=	[	22.0000	2.0000	226.0000	299.0000	135.0000	108.0000	207.0000	229.0000	31.0000	116.0000	177.0000	179.0000	44.0000	162.0000	90.0000	210.0000	251.0000	58.0000	268.0000	155.0000	192.0000	161.0000	6.0000	40.0000	279.0000 ];
SFT	=	[	2.2E7	4.2E7	8.5E7	1.65E8	3.25E8 ];
FF	=	[	1.1E7	2.1E7	4.25E7	8.25E7	1.625E8 ];
MaxP	=	[	619000.0	1169000.0	2369000.0	4588999.999999999	9029000.0 ];
C	=	[[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
];
demand	=	[[	16.00	2.00	17.00	18.00	21.00	3.00	27.00	146.00	181.00	38.00	97.00	200.00	]
[	6.00	31.00	17.00	37.00	3.00	18.00	65.00	97.00	192.00	148.00	200.00	66.00	]
[	63.00	79.00	57.00	44.00	15.00	17.00	90.00	48.00	330.00	106.00	400.00	18.00	]
[	9.00	25.00	34.00	10.00	20.00	8.00	25.00	119.00	178.00	200.00	200.00	200.00	]
[	27.00	0.00	30.00	35.00	21.00	23.00	36.00	36.00	168.00	160.00	174.00	154.00	]
[	19.00	17.00	24.00	21.00	37.00	2.00	70.00	147.00	169.00	200.00	147.00	200.00	]
[	21.00	33.00	4.00	26.00	8.00	27.00	46.00	113.00	6.00	200.00	30.00	200.00	]
[	8.00	21.00	12.00	8.00	11.00	27.00	10.00	2.00	183.00	192.00	34.00	200.00	]
[	218.00	263.00	106.00	245.00	60.00	143.00	122.00	278.00	132.00	1600.00	1600.00	1600.00	]
[	20.00	75.00	5.00	15.00	30.00	60.00	149.00	154.00	42.00	180.00	29.00	238.00	]
[	45.00	46.00	6.00	23.00	12.00	48.00	143.00	245.00	207.00	400.00	340.00	247.00	]
[	67.00	55.00	23.00	72.00	66.00	70.00	17.00	6.00	76.00	292.00	400.00	378.00	]
[	30.00	3.00	29.00	3.00	37.00	7.00	55.00	141.00	56.00	200.00	149.00	15.00	]
[	59.00	151.00	64.00	10.00	35.00	19.00	197.00	401.00	587.00	194.00	800.00	559.00	]
[	33.00	50.00	97.00	152.00	21.00	97.00	191.00	285.00	562.00	318.00	537.00	47.00	]
[	115.00	69.00	78.00	21.00	67.00	122.00	126.00	586.00	717.00	501.00	717.00	800.00	]
[	21.00	15.00	18.00	10.00	1.00	27.00	28.00	138.00	80.00	190.00	200.00	51.00	]
[	12.00	34.00	33.00	1.00	0.00	24.00	38.00	118.00	86.00	123.00	140.00	113.00	]
[	53.00	64.00	15.00	6.00	63.00	52.00	132.00	12.00	231.00	400.00	98.00	226.00	]
[	15.00	37.00	27.00	3.00	3.00	29.00	66.00	71.00	10.00	44.00	143.00	62.00	]
[	35.00	5.00	30.00	21.00	0.00	10.00	23.00	137.00	153.00	200.00	200.00	31.00	]
[	6.00	37.00	34.00	13.00	0.00	29.00	42.00	2.00	161.00	200.00	9.00	200.00	]
[	38.00	79.00	22.00	37.00	53.00	78.00	106.00	107.00	368.00	400.00	23.00	3.00	]
[	19.00	20.00	15.00	6.00	21.00	37.00	10.00	157.00	87.00	89.00	182.00	185.00	]
[	4.00	29.00	30.00	34.00	29.00	0.00	18.00	73.00	184.00	13.00	12.00	139.00	]
];
