T	=	8	;
R	=	164	;
U	=	50	;
S	=	50	;
L	=	5	;
levU	=	[	1	3	2	2	1	2	3	1	1	1	1	3	2	2	1	2	1	5	3	2	4	1	1	2	1	2	4	2	1	1	1	4	3	1	3	1	1	1	3	3	2	3	2	1	5	2	1	1	2	3 ];
levS	=	[	1	1	4	1	1	1	2	1	1	1	1	1	1	2	1	3	1	2	1	1	1	1	2	2	1	2	1	1	2	1	2	3	2	2	2	2	2	1	1	1	3	1	2	2	1	2	1	1	1	1 ];
d	=	[	4	2	1	8	2	8	8	8	8	3	1	8	2	8	8	1	3	2	8	1	8	1	8	5	8	1	8	3	1	8	1	2	8	5	1	8	8	8	8	1	1	3	8	4	1	8	1	3	4	7 ];
rd	=	[	4	7	7	1	7	1	1	1	1	4	4	1	5	1	1	3	5	5	1	5	1	6	1	3	1	8	1	4	8	1	3	6	1	2	8	1	1	1	1	6	2	4	1	3	8	1	3	6	3	2 ];
dd	=	[	8	8	8	8	8	8	8	8	8	7	8	8	6	8	8	4	7	8	8	7	8	6	8	8	8	8	8	8	8	8	8	7	8	7	8	8	8	8	8	8	6	6	8	7	8	8	3	8	7	8 ];
O	=	[	143000.0000	311000.0000	74000.0000	679000.0000	66000.0000	618000.0000	1241000.0000	294000.0000	304000.0000	110000.0000	33000.0000	1091000.0000	250000.0000	1070000.0000	317000.0000	71000.0000	219000.0000	1317000.0000	1379000.0000	68000.0000	2392000.0000	66000.0000	288000.0000	401000.0000	302000.0000	124000.0000	3865000.0000	241000.0000	39000.0000	617000.0000	37000.0000	668000.0000	2043000.0000	361000.0000	145000.0000	585000.0000	336000.0000	279000.0000	2115000.0000	155000.0000	83000.0000	801000.0000	937000.0000	165000.0000	652000.0000	603000.0000	39000.0000	120000.0000	341000.0000	1681000.0000 ];
v	=	[	68.0000	71.0000	262.0000	189.0000	226.0000	49.0000	211.0000	291.0000	89.0000	271.0000	52.0000	234.0000	19.0000	234.0000	131.0000	121.0000	252.0000	129.0000	143.0000	251.0000	76.0000	228.0000	25.0000	88.0000	255.0000	144.0000	198.0000	79.0000	119.0000	124.0000	210.0000	100.0000	11.0000	165.0000	170.0000	281.0000	119.0000	209.0000	163.0000	42.0000	131.0000	142.0000	114.0000	221.0000	109.0000	241.0000	154.0000	183.0000	87.0000	176.0000 ];
SFT	=	[	2.2E7	4.2E7	8.5E7	1.65E8	3.25E8 ];
FF	=	[	1.1E7	2.1E7	4.25E7	8.25E7	1.625E8 ];
MaxP	=	[	619000.0	1169000.0	2369000.0	4588999.999999999	9029000.0 ];
C	=	[[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
];
demand	=	[[	12.00	22.00	5.00	20.00	24.00	18.00	62.00	130.00	]
[	0.00	10.00	6.00	10.00	11.00	24.00	46.00	18.00	]
[	163.00	55.00	70.00	239.00	146.00	184.00	455.00	236.00	]
[	33.00	32.00	6.00	16.00	36.00	36.00	18.00	114.00	]
[	26.00	38.00	7.00	25.00	37.00	8.00	23.00	122.00	]
[	33.00	31.00	1.00	10.00	7.00	29.00	4.00	29.00	]
[	28.00	41.00	1.00	11.00	24.00	37.00	91.00	64.00	]
[	0.00	36.00	29.00	18.00	2.00	28.00	24.00	2.00	]
[	10.00	15.00	18.00	32.00	6.00	21.00	0.00	9.00	]
[	34.00	8.00	28.00	9.00	39.00	21.00	17.00	80.00	]
[	16.00	11.00	6.00	13.00	28.00	7.00	33.00	94.00	]
[	35.00	10.00	8.00	7.00	30.00	4.00	73.00	3.00	]
[	35.00	3.00	18.00	29.00	21.00	11.00	67.00	125.00	]
[	60.00	18.00	21.00	75.00	58.00	63.00	60.00	50.00	]
[	10.00	32.00	18.00	31.00	11.00	2.00	76.00	53.00	]
[	13.00	120.00	154.00	55.00	5.00	1.00	91.00	416.00	]
[	6.00	27.00	13.00	14.00	17.00	36.00	1.00	8.00	]
[	68.00	7.00	32.00	21.00	9.00	39.00	92.00	194.00	]
[	7.00	7.00	24.00	11.00	14.00	14.00	19.00	52.00	]
[	5.00	34.00	7.00	14.00	36.00	27.00	79.00	158.00	]
[	7.00	2.00	20.00	25.00	30.00	30.00	66.00	36.00	]
[	31.00	14.00	37.00	7.00	20.00	2.00	79.00	114.00	]
[	78.00	32.00	14.00	20.00	46.00	1.00	140.00	110.00	]
[	63.00	68.00	56.00	9.00	24.00	48.00	47.00	108.00	]
[	27.00	25.00	4.00	33.00	35.00	27.00	2.00	73.00	]
[	24.00	45.00	54.00	24.00	1.00	68.00	93.00	115.00	]
[	5.00	25.00	21.00	15.00	4.00	2.00	35.00	81.00	]
[	14.00	38.00	36.00	32.00	0.00	25.00	72.00	108.00	]
[	26.00	48.00	18.00	36.00	47.00	59.00	35.00	21.00	]
[	8.00	3.00	1.00	36.00	29.00	35.00	43.00	64.00	]
[	4.00	22.00	2.00	15.00	49.00	34.00	39.00	87.00	]
[	96.00	53.00	8.00	118.00	31.00	153.00	50.00	401.00	]
[	42.00	10.00	49.00	74.00	33.00	5.00	4.00	300.00	]
[	54.00	42.00	54.00	22.00	16.00	35.00	50.00	68.00	]
[	17.00	62.00	15.00	23.00	7.00	72.00	37.00	29.00	]
[	13.00	8.00	14.00	1.00	67.00	0.00	70.00	297.00	]
[	30.00	78.00	41.00	13.00	46.00	58.00	111.00	237.00	]
[	20.00	35.00	6.00	20.00	33.00	23.00	61.00	157.00	]
[	29.00	31.00	20.00	29.00	6.00	14.00	61.00	2.00	]
[	3.00	8.00	18.00	10.00	17.00	21.00	13.00	77.00	]
[	53.00	115.00	156.00	99.00	101.00	8.00	203.00	283.00	]
[	24.00	6.00	28.00	25.00	34.00	12.00	24.00	63.00	]
[	63.00	22.00	20.00	6.00	59.00	28.00	23.00	170.00	]
[	65.00	64.00	22.00	22.00	35.00	9.00	51.00	230.00	]
[	31.00	31.00	7.00	17.00	37.00	5.00	2.00	103.00	]
[	54.00	26.00	50.00	28.00	77.00	56.00	38.00	280.00	]
[	27.00	2.00	31.00	26.00	6.00	25.00	57.00	77.00	]
[	32.00	31.00	10.00	8.00	2.00	13.00	46.00	28.00	]
[	28.00	19.00	32.00	11.00	17.00	32.00	68.00	67.00	]
[	0.00	12.00	24.00	2.00	28.00	14.00	15.00	73.00	]
];
