T	=	8	;
R	=	488	;
U	=	100	;
S	=	25	;
L	=	5	;
levU	=	[	2	3	2	1	1	1	1	1	1	2	3	3	1	2	1	1	2	3	4	3	2	1	2	3	1	1	2	3	1	3	1	1	1	3	2	2	1	3	1	3	1	1	4	1	2	2	3	1	2	2	2	1	1	1	1	2	1	2	3	1	1	1	2	1	1	1	3	1	2	1	2	2	2	1	4	3	1	2	3	2	2	1	1	1	2	1	3	2	1	2	1	2	1	1	1	3	1	2	1	1 ];
levS	=	[	1	2	2	1	1	1	1	1	3	1	1	2	2	1	1	1	1	1	2	2	1	1	3	2	2 ];
d	=	[	8	1	2	8	2	2	2	8	8	8	1	1	8	3	8	1	1	8	8	8	3	1	1	8	8	4	8	1	8	8	1	1	2	8	8	3	8	2	8	3	1	8	8	8	8	8	8	1	8	1	2	1	5	1	8	8	1	1	4	3	1	8	5	1	3	1	1	8	1	8	3	8	8	8	8	8	1	8	1	1	8	8	4	8	1	8	3	8	8	1	8	5	8	8	1	1	8	1	8	4 ];
rd	=	[	1	3	3	1	2	2	2	1	1	1	2	8	1	3	1	4	5	1	1	1	4	7	6	1	1	1	1	6	1	1	1	8	2	1	1	6	1	7	1	5	5	1	1	1	1	1	1	6	1	5	1	1	1	6	1	1	1	6	1	2	2	1	2	7	2	6	8	1	3	1	6	1	1	1	1	1	2	1	4	6	1	1	3	1	8	1	6	1	1	6	1	4	1	1	2	1	1	3	1	3 ];
dd	=	[	8	6	8	8	5	6	6	8	8	8	3	8	8	5	8	8	6	8	8	8	6	7	7	8	8	4	8	6	8	8	3	8	4	8	8	8	8	8	8	8	5	8	8	8	8	8	8	7	8	5	3	1	5	7	8	8	7	6	7	5	7	8	6	8	7	7	8	8	3	8	8	8	8	8	8	8	6	8	8	8	8	8	7	8	8	8	8	8	8	6	8	8	8	8	5	4	8	8	8	8 ];
O	=	[	608000.0000	244000.0000	149000.0000	328000.0000	85000.0000	134000.0000	68000.0000	267000.0000	300000.0000	654000.0000	257000.0000	140000.0000	327000.0000	196000.0000	509000.0000	77000.0000	76000.0000	1975000.0000	3984000.0000	1354000.0000	206000.0000	74000.0000	73000.0000	2367000.0000	336000.0000	171000.0000	617000.0000	288000.0000	325000.0000	1141000.0000	37000.0000	39000.0000	128000.0000	2358000.0000	958000.0000	204000.0000	286000.0000	322000.0000	599000.0000	441000.0000	35000.0000	607000.0000	2608000.0000	338000.0000	1073000.0000	1089000.0000	1051000.0000	36000.0000	541000.0000	84000.0000	172000.0000	72000.0000	211000.0000	36000.0000	516000.0000	993000.0000	41000.0000	71000.0000	671000.0000	100000.0000	35000.0000	612000.0000	366000.0000	37000.0000	199000.0000	33000.0000	281000.0000	292000.0000	124000.0000	303000.0000	408000.0000	642000.0000	588000.0000	561000.0000	4422000.0000	2080000.0000	35000.0000	1140000.0000	156000.0000	86000.0000	525000.0000	504000.0000	170000.0000	261000.0000	86000.0000	328000.0000	715000.0000	542000.0000	325000.0000	80000.0000	585000.0000	326000.0000	522000.0000	298000.0000	39000.0000	248000.0000	260000.0000	120000.0000	593000.0000	140000.0000 ];
v	=	[	98.0000	260.0000	244.0000	260.0000	49.0000	273.0000	227.0000	55.0000	41.0000	237.0000	237.0000	128.0000	210.0000	137.0000	277.0000	116.0000	292.0000	225.0000	72.0000	190.0000	31.0000	227.0000	129.0000	37.0000	21.0000 ];
SFT	=	[	2.2E7	4.2E7	8.5E7	1.65E8	3.25E8 ];
FF	=	[	1.1E7	2.1E7	4.25E7	8.25E7	1.625E8 ];
MaxP	=	[	619000.0	1169000.0	2369000.0	4588999.999999999	9029000.0 ];
C	=	[[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
];
demand	=	[[	3.00	23.00	29.00	23.00	24.00	27.00	3.00	35.00	]
[	52.00	37.00	63.00	34.00	61.00	20.00	81.00	101.00	]
[	0.00	62.00	17.00	65.00	10.00	43.00	4.00	177.00	]
[	27.00	29.00	26.00	37.00	15.00	29.00	21.00	108.00	]
[	20.00	9.00	16.00	14.00	27.00	29.00	33.00	39.00	]
[	31.00	1.00	25.00	0.00	20.00	28.00	40.00	94.00	]
[	8.00	24.00	23.00	16.00	29.00	32.00	58.00	130.00	]
[	17.00	10.00	21.00	5.00	6.00	36.00	27.00	59.00	]
[	127.00	17.00	153.00	123.00	113.00	38.00	243.00	14.00	]
[	22.00	32.00	39.00	9.00	14.00	21.00	45.00	108.00	]
[	39.00	3.00	18.00	23.00	32.00	6.00	28.00	133.00	]
[	62.00	35.00	29.00	24.00	6.00	57.00	21.00	12.00	]
[	42.00	51.00	9.00	32.00	0.00	52.00	26.00	129.00	]
[	37.00	38.00	8.00	18.00	13.00	0.00	38.00	54.00	]
[	23.00	5.00	2.00	3.00	30.00	8.00	19.00	20.00	]
[	15.00	8.00	19.00	34.00	4.00	4.00	32.00	52.00	]
[	24.00	25.00	27.00	16.00	8.00	10.00	49.00	102.00	]
[	1.00	22.00	35.00	16.00	14.00	32.00	71.00	0.00	]
[	52.00	70.00	33.00	2.00	23.00	76.00	17.00	241.00	]
[	26.00	3.00	36.00	74.00	14.00	64.00	150.00	12.00	]
[	27.00	20.00	15.00	37.00	36.00	15.00	75.00	69.00	]
[	32.00	5.00	0.00	24.00	32.00	21.00	74.00	132.00	]
[	138.00	89.00	90.00	38.00	61.00	34.00	237.00	409.00	]
[	48.00	41.00	50.00	15.00	6.00	72.00	122.00	300.00	]
[	62.00	15.00	51.00	21.00	54.00	10.00	99.00	61.00	]
];
