T	=	12	;
R	=	478	;
U	=	100	;
S	=	100	;
L	=	5	;
levU	=	[	1	1	1	2	1	4	1	1	1	1	1	3	1	1	3	2	2	2	4	1	3	1	4	3	1	1	1	1	3	3	2	1	2	1	2	2	2	3	1	1	3	4	1	4	2	4	2	3	1	1	1	4	1	3	3	1	1	1	1	2	2	3	3	2	1	1	2	1	1	3	3	3	1	1	3	1	1	1	1	2	1	2	4	2	3	1	1	2	1	2	2	2	3	1	4	1	3	2	1	2 ];
levS	=	[	1	1	2	3	1	2	2	1	1	2	1	1	2	1	2	1	1	1	2	1	3	2	1	1	3	1	2	2	2	1	2	2	1	1	2	1	3	4	1	1	1	1	2	3	1	1	2	1	1	2	1	1	1	2	3	1	1	1	3	3	2	3	2	2	1	1	1	1	2	3	2	1	1	1	1	2	2	3	3	1	2	3	1	3	3	1	3	2	1	2	3	2	1	2	1	1	2	1	2	1 ];
d	=	[	12	12	4	11	12	12	12	1	12	1	2	7	2	1	1	12	4	1	4	12	3	3	1	12	12	1	3	12	1	1	1	12	1	1	5	1	1	6	2	7	12	1	12	12	1	5	2	5	1	12	12	3	2	12	8	1	1	1	1	1	3	4	1	1	1	1	1	1	6	12	1	6	6	12	1	2	4	1	7	4	3	4	10	1	12	3	12	1	3	5	12	12	5	12	1	1	1	1	1	12 ];
rd	=	[	1	1	4	2	1	1	1	6	1	10	1	2	8	3	11	1	2	1	5	1	10	8	5	1	1	11	6	1	6	10	1	1	5	7	6	2	4	2	2	6	1	7	1	1	4	1	8	8	2	1	1	4	3	1	3	8	12	12	10	8	2	5	2	11	1	10	8	12	3	1	10	5	3	1	12	2	5	6	1	6	9	7	2	11	1	3	1	8	1	2	1	1	2	1	1	8	6	11	5	1 ];
dd	=	[	12	12	7	12	12	12	12	8	12	12	9	10	11	7	12	12	5	11	9	12	12	10	6	12	12	11	8	12	6	11	1	12	11	12	12	11	6	11	3	12	12	10	12	12	9	7	12	12	3	12	12	11	7	12	11	11	12	12	10	8	5	8	9	12	1	10	11	12	12	12	10	12	10	12	12	11	12	10	7	12	11	11	11	11	12	10	12	8	8	12	12	12	12	12	9	11	6	12	5	12 ];
O	=	[	510000.0000	773000.0000	163000.0000	905000.0000	486000.0000	3557000.0000	441000.0000	41000.0000	512000.0000	38000.0000	134000.0000	1676000.0000	77000.0000	42000.0000	249000.0000	864000.0000	337000.0000	81000.0000	1286000.0000	508000.0000	869000.0000	114000.0000	328000.0000	2063000.0000	754000.0000	76000.0000	110000.0000	454000.0000	238000.0000	138000.0000	71000.0000	907000.0000	143000.0000	69000.0000	421000.0000	71000.0000	79000.0000	878000.0000	76000.0000	228000.0000	1912000.0000	313000.0000	760000.0000	3713000.0000	78000.0000	1317000.0000	163000.0000	1213000.0000	42000.0000	444000.0000	507000.0000	954000.0000	77000.0000	3406000.0000	1320000.0000	37000.0000	75000.0000	37000.0000	64000.0000	71000.0000	394000.0000	1089000.0000	272000.0000	81000.0000	73000.0000	36000.0000	136000.0000	62000.0000	215000.0000	2980000.0000	265000.0000	1560000.0000	238000.0000	460000.0000	284000.0000	80000.0000	301000.0000	75000.0000	257000.0000	578000.0000	216000.0000	308000.0000	3254000.0000	71000.0000	1663000.0000	115000.0000	450000.0000	75000.0000	128000.0000	644000.0000	979000.0000	1010000.0000	1188000.0000	758000.0000	300000.0000	36000.0000	262000.0000	71000.0000	73000.0000	814000.0000 ];
v	=	[	19.0000	220.0000	31.0000	250.0000	188.0000	32.0000	166.0000	250.0000	260.0000	80.0000	172.0000	219.0000	264.0000	235.0000	68.0000	69.0000	18.0000	145.0000	30.0000	91.0000	240.0000	99.0000	133.0000	112.0000	42.0000	283.0000	235.0000	255.0000	25.0000	283.0000	25.0000	109.0000	104.0000	73.0000	153.0000	288.0000	40.0000	222.0000	87.0000	177.0000	209.0000	194.0000	180.0000	116.0000	112.0000	205.0000	253.0000	34.0000	97.0000	241.0000	284.0000	19.0000	179.0000	185.0000	87.0000	69.0000	271.0000	248.0000	142.0000	21.0000	87.0000	107.0000	245.0000	40.0000	26.0000	300.0000	197.0000	162.0000	7.0000	282.0000	256.0000	190.0000	107.0000	223.0000	253.0000	136.0000	130.0000	178.0000	107.0000	98.0000	271.0000	190.0000	252.0000	68.0000	81.0000	246.0000	86.0000	258.0000	141.0000	95.0000	179.0000	26.0000	148.0000	173.0000	112.0000	155.0000	152.0000	178.0000	1.0000	137.0000 ];
SFT	=	[	2.2E7	4.2E7	8.5E7	1.65E8	3.25E8 ];
FF	=	[	1.1E7	2.1E7	4.25E7	8.25E7	1.625E8 ];
MaxP	=	[	619000.0	1169000.0	2369000.0	4588999.999999999	9029000.0 ];
C	=	[[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
];
demand	=	[[	30.00	35.00	37.00	25.00	31.00	24.00	70.00	148.00	44.00	200.00	200.00	135.00	]
[	1.00	27.00	9.00	2.00	36.00	11.00	66.00	30.00	168.00	200.00	119.00	122.00	]
[	73.00	31.00	5.00	75.00	16.00	32.00	66.00	243.00	69.00	400.00	400.00	180.00	]
[	120.00	81.00	79.00	86.00	114.00	100.00	236.00	420.00	265.00	690.00	800.00	800.00	]
[	31.00	0.00	15.00	37.00	7.00	1.00	5.00	118.00	104.00	59.00	200.00	90.00	]
[	57.00	6.00	2.00	26.00	70.00	8.00	159.00	32.00	146.00	400.00	36.00	203.00	]
[	52.00	23.00	64.00	77.00	66.00	2.00	33.00	82.00	7.00	400.00	400.00	400.00	]
[	38.00	14.00	36.00	6.00	1.00	14.00	27.00	12.00	112.00	128.00	200.00	128.00	]
[	26.00	36.00	0.00	9.00	22.00	17.00	9.00	142.00	176.00	106.00	200.00	113.00	]
[	55.00	58.00	50.00	14.00	20.00	23.00	40.00	32.00	281.00	384.00	346.00	178.00	]
[	7.00	16.00	16.00	6.00	26.00	18.00	36.00	7.00	42.00	180.00	131.00	110.00	]
[	0.00	8.00	3.00	38.00	16.00	13.00	17.00	118.00	195.00	200.00	200.00	96.00	]
[	47.00	50.00	9.00	32.00	70.00	36.00	34.00	21.00	306.00	400.00	400.00	242.00	]
[	4.00	37.00	2.00	28.00	21.00	2.00	60.00	26.00	125.00	200.00	122.00	64.00	]
[	69.00	55.00	5.00	50.00	47.00	40.00	40.00	229.00	38.00	400.00	400.00	400.00	]
[	11.00	14.00	22.00	38.00	24.00	6.00	55.00	63.00	19.00	200.00	191.00	200.00	]
[	32.00	27.00	0.00	19.00	17.00	38.00	66.00	42.00	18.00	200.00	200.00	192.00	]
[	14.00	6.00	33.00	21.00	26.00	39.00	73.00	99.00	17.00	200.00	178.00	159.00	]
[	69.00	61.00	21.00	64.00	58.00	53.00	56.00	200.00	322.00	244.00	220.00	166.00	]
[	30.00	39.00	1.00	22.00	0.00	19.00	20.00	115.00	143.00	32.00	15.00	200.00	]
[	69.00	91.00	84.00	59.00	146.00	60.00	228.00	72.00	273.00	508.00	139.00	800.00	]
[	49.00	30.00	23.00	68.00	63.00	48.00	150.00	232.00	377.00	92.00	400.00	132.00	]
[	3.00	22.00	34.00	36.00	28.00	18.00	71.00	20.00	52.00	159.00	200.00	48.00	]
[	2.00	2.00	21.00	3.00	36.00	14.00	64.00	1.00	166.00	54.00	20.00	31.00	]
[	52.00	12.00	154.00	83.00	20.00	67.00	260.00	418.00	212.00	383.00	704.00	268.00	]
[	35.00	15.00	3.00	25.00	24.00	4.00	58.00	85.00	97.00	163.00	157.00	171.00	]
[	47.00	40.00	57.00	57.00	50.00	47.00	102.00	114.00	328.00	400.00	400.00	5.00	]
[	56.00	17.00	26.00	70.00	36.00	26.00	24.00	139.00	12.00	400.00	132.00	400.00	]
[	11.00	68.00	43.00	75.00	5.00	49.00	98.00	199.00	118.00	169.00	215.00	289.00	]
[	34.00	8.00	39.00	34.00	23.00	21.00	42.00	32.00	95.00	124.00	97.00	200.00	]
[	15.00	16.00	74.00	71.00	17.00	42.00	56.00	37.00	250.00	400.00	293.00	307.00	]
[	76.00	18.00	75.00	48.00	68.00	7.00	101.00	126.00	76.00	211.00	48.00	164.00	]
[	12.00	2.00	5.00	35.00	23.00	11.00	78.00	109.00	78.00	148.00	83.00	200.00	]
[	20.00	27.00	9.00	1.00	25.00	19.00	43.00	93.00	183.00	190.00	200.00	143.00	]
[	4.00	48.00	37.00	58.00	57.00	71.00	158.00	100.00	97.00	192.00	108.00	69.00	]
[	10.00	33.00	25.00	9.00	16.00	30.00	5.00	0.00	13.00	200.00	166.00	19.00	]
[	141.00	103.00	60.00	69.00	42.00	88.00	191.00	210.00	410.00	800.00	800.00	39.00	]
[	85.00	115.00	86.00	255.00	193.00	46.00	529.00	1223.00	578.00	1600.00	1600.00	1131.00	]
[	18.00	0.00	16.00	35.00	24.00	3.00	50.00	26.00	25.00	200.00	5.00	189.00	]
[	31.00	20.00	3.00	23.00	4.00	21.00	7.00	106.00	150.00	200.00	41.00	60.00	]
[	15.00	34.00	12.00	18.00	34.00	6.00	62.00	101.00	41.00	124.00	155.00	92.00	]
[	34.00	35.00	30.00	13.00	18.00	35.00	34.00	104.00	32.00	200.00	162.00	172.00	]
[	33.00	43.00	75.00	77.00	66.00	21.00	17.00	107.00	327.00	337.00	400.00	188.00	]
[	138.00	122.00	123.00	81.00	9.00	84.00	67.00	154.00	26.00	478.00	527.00	88.00	]
[	12.00	38.00	18.00	5.00	6.00	29.00	72.00	108.00	133.00	200.00	80.00	200.00	]
[	32.00	15.00	35.00	34.00	25.00	3.00	1.00	132.00	126.00	200.00	12.00	120.00	]
[	21.00	36.00	70.00	62.00	36.00	51.00	69.00	273.00	45.00	400.00	400.00	400.00	]
[	9.00	9.00	9.00	10.00	29.00	16.00	2.00	115.00	186.00	35.00	197.00	73.00	]
[	37.00	19.00	14.00	27.00	21.00	37.00	69.00	155.00	24.00	42.00	200.00	135.00	]
[	12.00	16.00	15.00	61.00	23.00	24.00	5.00	89.00	388.00	400.00	381.00	330.00	]
[	16.00	17.00	15.00	32.00	31.00	26.00	49.00	92.00	50.00	200.00	55.00	13.00	]
[	28.00	34.00	35.00	25.00	31.00	13.00	58.00	98.00	66.00	200.00	103.00	200.00	]
[	18.00	32.00	8.00	38.00	29.00	17.00	33.00	70.00	1.00	21.00	200.00	39.00	]
[	28.00	75.00	22.00	36.00	14.00	28.00	117.00	10.00	307.00	341.00	400.00	400.00	]
[	153.00	112.00	58.00	137.00	57.00	59.00	279.00	591.00	512.00	332.00	240.00	388.00	]
[	19.00	13.00	19.00	35.00	33.00	25.00	24.00	22.00	149.00	200.00	61.00	200.00	]
[	13.00	3.00	5.00	14.00	19.00	25.00	74.00	62.00	190.00	65.00	94.00	200.00	]
[	34.00	13.00	9.00	39.00	0.00	35.00	16.00	102.00	21.00	98.00	101.00	48.00	]
[	83.00	101.00	13.00	124.00	123.00	15.00	71.00	518.00	689.00	243.00	373.00	800.00	]
[	136.00	76.00	22.00	37.00	24.00	93.00	101.00	558.00	627.00	447.00	800.00	4.00	]
[	69.00	23.00	60.00	13.00	19.00	76.00	42.00	19.00	327.00	400.00	62.00	400.00	]
[	20.00	141.00	79.00	134.00	88.00	8.00	313.00	131.00	220.00	160.00	800.00	367.00	]
[	2.00	37.00	22.00	14.00	20.00	34.00	133.00	35.00	220.00	272.00	400.00	7.00	]
[	65.00	29.00	76.00	38.00	20.00	3.00	62.00	157.00	41.00	400.00	400.00	188.00	]
[	33.00	34.00	6.00	4.00	22.00	6.00	14.00	130.00	164.00	42.00	200.00	32.00	]
[	30.00	22.00	0.00	15.00	7.00	14.00	11.00	19.00	143.00	80.00	122.00	200.00	]
[	23.00	37.00	27.00	28.00	20.00	21.00	53.00	48.00	131.00	187.00	200.00	114.00	]
[	34.00	38.00	15.00	11.00	31.00	5.00	33.00	98.00	80.00	200.00	200.00	161.00	]
[	69.00	67.00	77.00	21.00	58.00	52.00	56.00	232.00	119.00	400.00	306.00	253.00	]
[	27.00	125.00	50.00	128.00	133.00	3.00	235.00	389.00	53.00	457.00	800.00	550.00	]
[	23.00	69.00	17.00	61.00	63.00	3.00	14.00	187.00	197.00	210.00	113.00	400.00	]
[	2.00	29.00	31.00	23.00	21.00	23.00	12.00	72.00	94.00	200.00	18.00	200.00	]
[	12.00	30.00	32.00	16.00	17.00	18.00	61.00	34.00	36.00	200.00	58.00	154.00	]
[	30.00	16.00	2.00	23.00	28.00	2.00	1.00	104.00	46.00	200.00	200.00	200.00	]
[	10.00	8.00	2.00	35.00	7.00	20.00	76.00	114.00	167.00	123.00	200.00	65.00	]
[	46.00	65.00	14.00	50.00	9.00	1.00	63.00	287.00	217.00	185.00	254.00	225.00	]
[	65.00	51.00	70.00	13.00	1.00	64.00	17.00	68.00	369.00	48.00	374.00	400.00	]
[	68.00	57.00	123.00	81.00	82.00	74.00	151.00	274.00	192.00	800.00	597.00	155.00	]
[	131.00	114.00	31.00	144.00	21.00	116.00	153.00	141.00	169.00	800.00	800.00	202.00	]
[	3.00	7.00	26.00	29.00	17.00	38.00	45.00	126.00	130.00	43.00	26.00	64.00	]
[	45.00	0.00	58.00	44.00	29.00	37.00	97.00	266.00	248.00	400.00	32.00	218.00	]
[	145.00	17.00	137.00	14.00	155.00	150.00	34.00	280.00	637.00	207.00	566.00	800.00	]
[	3.00	16.00	3.00	30.00	5.00	39.00	79.00	33.00	36.00	172.00	22.00	114.00	]
[	30.00	27.00	75.00	59.00	65.00	90.00	53.00	282.00	82.00	800.00	194.00	714.00	]
[	3.00	22.00	56.00	32.00	83.00	119.00	87.00	418.00	261.00	318.00	800.00	800.00	]
[	37.00	1.00	13.00	12.00	3.00	5.00	75.00	58.00	23.00	74.00	106.00	73.00	]
[	27.00	26.00	21.00	82.00	68.00	12.00	159.00	619.00	693.00	800.00	325.00	724.00	]
[	79.00	65.00	67.00	8.00	9.00	41.00	29.00	80.00	104.00	345.00	400.00	240.00	]
[	34.00	32.00	16.00	7.00	32.00	21.00	34.00	132.00	138.00	200.00	200.00	117.00	]
[	12.00	73.00	26.00	36.00	17.00	25.00	152.00	314.00	310.00	197.00	180.00	400.00	]
[	155.00	2.00	48.00	50.00	41.00	38.00	238.00	583.00	336.00	152.00	443.00	800.00	]
[	10.00	64.00	32.00	17.00	62.00	31.00	156.00	78.00	243.00	295.00	400.00	364.00	]
[	4.00	22.00	23.00	16.00	27.00	39.00	47.00	54.00	56.00	200.00	0.00	15.00	]
[	53.00	76.00	26.00	1.00	35.00	10.00	45.00	74.00	216.00	400.00	400.00	170.00	]
[	18.00	9.00	38.00	1.00	0.00	5.00	4.00	12.00	146.00	200.00	52.00	200.00	]
[	35.00	6.00	38.00	36.00	31.00	11.00	17.00	69.00	186.00	5.00	200.00	91.00	]
[	47.00	39.00	28.00	50.00	60.00	70.00	117.00	272.00	179.00	400.00	174.00	400.00	]
[	31.00	39.00	34.00	30.00	37.00	14.00	22.00	158.00	157.00	160.00	200.00	50.00	]
[	43.00	7.00	52.00	62.00	20.00	39.00	159.00	246.00	177.00	400.00	168.00	146.00	]
[	38.00	35.00	17.00	7.00	2.00	23.00	42.00	116.00	14.00	3.00	61.00	27.00	]
];
