T	=	8	;
R	=	354	;
U	=	100	;
S	=	100	;
L	=	5	;
levU	=	[	1	3	1	2	2	1	1	2	2	2	2	2	2	1	1	1	2	3	2	1	3	1	1	3	2	1	1	1	2	1	3	3	3	2	1	1	2	1	1	3	3	1	1	1	2	2	3	2	2	1	3	3	1	1	1	1	2	1	2	1	2	1	2	2	2	1	1	3	4	1	1	1	1	3	2	1	3	3	1	2	4	1	1	1	1	2	1	1	1	3	2	1	1	2	3	1	1	3	3	1 ];
levS	=	[	1	2	1	1	1	3	1	2	1	4	1	1	1	1	3	1	1	4	2	2	1	1	1	2	1	2	1	1	1	1	1	2	3	1	1	1	2	1	2	1	2	2	1	1	1	2	1	1	1	2	1	1	1	1	1	1	2	2	1	4	1	2	2	1	2	2	2	1	2	1	1	4	2	2	1	1	2	2	1	1	1	3	1	1	1	2	1	1	1	2	2	2	2	2	1	2	2	1	2	3 ];
d	=	[	6	1	8	8	1	6	1	3	2	1	2	8	8	8	4	1	8	8	2	3	1	8	8	1	8	8	2	8	5	5	8	1	4	3	1	8	3	8	8	2	2	5	1	3	8	1	1	1	2	1	4	8	8	3	5	8	8	6	8	8	1	8	8	2	8	1	4	4	8	3	8	1	3	2	3	1	1	8	1	8	1	2	1	8	3	8	3	8	1	8	5	1	6	5	1	8	8	6	6	8 ];
rd	=	[	1	7	1	1	4	2	6	4	2	4	7	1	1	1	4	5	1	1	4	5	5	1	1	3	1	1	3	1	2	1	1	3	2	3	5	1	6	1	1	6	6	2	3	4	1	8	1	1	7	8	4	1	1	3	1	1	1	1	1	1	7	1	1	6	1	8	2	1	1	3	1	6	3	1	3	6	6	1	1	1	1	4	4	1	2	1	3	1	7	1	3	7	2	2	3	1	1	1	2	1 ];
dd	=	[	7	8	8	8	4	7	6	8	5	7	8	8	8	8	7	6	8	8	8	8	5	8	8	5	8	8	7	8	7	5	8	5	8	5	8	8	8	8	8	7	8	8	5	8	8	8	1	5	8	8	8	8	8	6	6	8	8	6	8	8	8	8	8	8	8	8	6	5	8	7	8	7	5	5	5	8	8	8	2	8	6	7	5	8	4	8	6	8	7	8	8	8	8	7	8	8	8	7	7	8 ];
O	=	[	427000.0000	170000.0000	322000.0000	552000.0000	83000.0000	251000.0000	38000.0000	245000.0000	152000.0000	124000.0000	272000.0000	1153000.0000	1168000.0000	299000.0000	145000.0000	66000.0000	666000.0000	2034000.0000	144000.0000	110000.0000	140000.0000	613000.0000	505000.0000	280000.0000	985000.0000	301000.0000	67000.0000	302000.0000	355000.0000	316000.0000	1304000.0000	144000.0000	668000.0000	246000.0000	35000.0000	296000.0000	380000.0000	327000.0000	296000.0000	290000.0000	589000.0000	190000.0000	39000.0000	127000.0000	631000.0000	68000.0000	285000.0000	75000.0000	278000.0000	42000.0000	537000.0000	2057000.0000	327000.0000	120000.0000	213000.0000	331000.0000	574000.0000	242000.0000	637000.0000	345000.0000	141000.0000	495000.0000	691000.0000	141000.0000	1160000.0000	43000.0000	157000.0000	628000.0000	2445000.0000	107000.0000	306000.0000	42000.0000	100000.0000	333000.0000	251000.0000	36000.0000	166000.0000	1155000.0000	35000.0000	599000.0000	524000.0000	86000.0000	40000.0000	273000.0000	117000.0000	600000.0000	126000.0000	324000.0000	65000.0000	1263000.0000	416000.0000	38000.0000	214000.0000	647000.0000	133000.0000	342000.0000	565000.0000	920000.0000	953000.0000	319000.0000 ];
v	=	[	206.0000	142.0000	273.0000	252.0000	59.0000	149.0000	226.0000	120.0000	162.0000	170.0000	287.0000	197.0000	102.0000	84.0000	47.0000	174.0000	142.0000	217.0000	99.0000	273.0000	292.0000	52.0000	35.0000	114.0000	192.0000	147.0000	221.0000	22.0000	101.0000	259.0000	44.0000	245.0000	240.0000	72.0000	3.0000	164.0000	271.0000	133.0000	197.0000	55.0000	2.0000	47.0000	125.0000	110.0000	97.0000	283.0000	32.0000	93.0000	108.0000	57.0000	226.0000	67.0000	146.0000	174.0000	168.0000	256.0000	187.0000	38.0000	164.0000	73.0000	7.0000	255.0000	180.0000	82.0000	224.0000	272.0000	57.0000	23.0000	268.0000	253.0000	297.0000	271.0000	81.0000	34.0000	177.0000	132.0000	15.0000	245.0000	173.0000	58.0000	270.0000	224.0000	196.0000	124.0000	118.0000	90.0000	99.0000	73.0000	167.0000	115.0000	35.0000	194.0000	103.0000	163.0000	156.0000	98.0000	110.0000	218.0000	201.0000	169.0000 ];
SFT	=	[	2.2E7	4.2E7	8.5E7	1.65E8	3.25E8 ];
FF	=	[	1.1E7	2.1E7	4.25E7	8.25E7	1.625E8 ];
MaxP	=	[	619000.0	1169000.0	2369000.0	4588999.999999999	9029000.0 ];
C	=	[[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
];
demand	=	[[	16.00	11.00	10.00	37.00	37.00	15.00	59.00	54.00	]
[	40.00	64.00	21.00	65.00	26.00	41.00	65.00	37.00	]
[	39.00	28.00	1.00	6.00	16.00	14.00	66.00	19.00	]
[	35.00	19.00	36.00	36.00	36.00	3.00	34.00	40.00	]
[	27.00	15.00	9.00	35.00	30.00	8.00	40.00	147.00	]
[	139.00	105.00	13.00	70.00	116.00	74.00	31.00	80.00	]
[	36.00	30.00	0.00	4.00	24.00	27.00	23.00	94.00	]
[	34.00	24.00	9.00	22.00	19.00	7.00	51.00	108.00	]
[	23.00	11.00	22.00	37.00	20.00	24.00	60.00	120.00	]
[	225.00	59.00	222.00	67.00	292.00	316.00	247.00	1009.00	]
[	3.00	18.00	33.00	21.00	11.00	17.00	1.00	113.00	]
[	20.00	24.00	15.00	5.00	27.00	31.00	47.00	105.00	]
[	4.00	15.00	0.00	33.00	30.00	35.00	9.00	63.00	]
[	6.00	23.00	13.00	10.00	16.00	11.00	15.00	61.00	]
[	80.00	113.00	57.00	130.00	103.00	152.00	286.00	351.00	]
[	30.00	7.00	13.00	28.00	20.00	14.00	29.00	112.00	]
[	34.00	39.00	29.00	9.00	12.00	35.00	6.00	26.00	]
[	152.00	163.00	18.00	180.00	283.00	309.00	219.00	295.00	]
[	5.00	77.00	42.00	19.00	11.00	42.00	128.00	146.00	]
[	74.00	42.00	76.00	78.00	62.00	44.00	129.00	247.00	]
[	38.00	8.00	30.00	22.00	12.00	13.00	46.00	11.00	]
[	24.00	38.00	21.00	12.00	9.00	36.00	8.00	119.00	]
[	26.00	32.00	15.00	31.00	20.00	17.00	60.00	134.00	]
[	4.00	27.00	25.00	29.00	5.00	30.00	45.00	55.00	]
[	33.00	26.00	6.00	17.00	0.00	31.00	44.00	6.00	]
[	20.00	34.00	59.00	50.00	21.00	55.00	78.00	122.00	]
[	0.00	3.00	10.00	22.00	22.00	2.00	33.00	121.00	]
[	18.00	13.00	14.00	8.00	26.00	7.00	1.00	24.00	]
[	23.00	27.00	21.00	3.00	9.00	28.00	59.00	65.00	]
[	15.00	37.00	14.00	8.00	27.00	36.00	4.00	18.00	]
[	16.00	35.00	29.00	14.00	15.00	15.00	55.00	138.00	]
[	53.00	23.00	45.00	35.00	6.00	35.00	39.00	67.00	]
[	92.00	140.00	28.00	126.00	40.00	79.00	93.00	159.00	]
[	28.00	23.00	14.00	23.00	15.00	33.00	12.00	63.00	]
[	30.00	16.00	38.00	24.00	11.00	4.00	46.00	114.00	]
[	7.00	27.00	23.00	8.00	19.00	1.00	43.00	50.00	]
[	72.00	27.00	35.00	30.00	54.00	44.00	100.00	208.00	]
[	28.00	15.00	9.00	2.00	8.00	1.00	16.00	53.00	]
[	22.00	57.00	50.00	79.00	33.00	28.00	32.00	93.00	]
[	32.00	12.00	1.00	9.00	13.00	28.00	70.00	126.00	]
[	48.00	53.00	1.00	22.00	39.00	22.00	56.00	160.00	]
[	21.00	21.00	57.00	18.00	56.00	33.00	14.00	146.00	]
[	37.00	34.00	6.00	16.00	33.00	37.00	16.00	25.00	]
[	5.00	4.00	9.00	15.00	18.00	10.00	75.00	68.00	]
[	24.00	8.00	22.00	15.00	24.00	22.00	16.00	74.00	]
[	43.00	50.00	78.00	36.00	64.00	8.00	132.00	184.00	]
[	22.00	11.00	19.00	24.00	11.00	20.00	68.00	145.00	]
[	32.00	22.00	3.00	30.00	4.00	29.00	60.00	102.00	]
[	1.00	12.00	33.00	2.00	27.00	1.00	39.00	28.00	]
[	8.00	37.00	32.00	63.00	2.00	60.00	4.00	271.00	]
[	21.00	19.00	3.00	18.00	15.00	2.00	38.00	97.00	]
[	38.00	11.00	26.00	10.00	25.00	24.00	6.00	118.00	]
[	4.00	37.00	31.00	23.00	17.00	6.00	67.00	7.00	]
[	27.00	10.00	37.00	7.00	18.00	34.00	4.00	98.00	]
[	31.00	3.00	39.00	23.00	30.00	5.00	16.00	146.00	]
[	6.00	34.00	27.00	37.00	22.00	33.00	77.00	115.00	]
[	76.00	32.00	19.00	66.00	79.00	7.00	94.00	71.00	]
[	66.00	33.00	51.00	43.00	9.00	6.00	36.00	145.00	]
[	6.00	27.00	11.00	30.00	28.00	10.00	71.00	27.00	]
[	31.00	266.00	235.00	302.00	197.00	3.00	151.00	25.00	]
[	24.00	6.00	26.00	3.00	9.00	27.00	34.00	130.00	]
[	27.00	73.00	68.00	19.00	49.00	65.00	114.00	178.00	]
[	71.00	45.00	64.00	78.00	31.00	34.00	127.00	259.00	]
[	32.00	0.00	9.00	39.00	35.00	23.00	49.00	25.00	]
[	19.00	4.00	5.00	48.00	54.00	76.00	92.00	207.00	]
[	30.00	76.00	11.00	14.00	53.00	33.00	71.00	251.00	]
[	49.00	9.00	47.00	36.00	34.00	42.00	95.00	212.00	]
[	6.00	28.00	31.00	23.00	35.00	38.00	52.00	13.00	]
[	20.00	15.00	47.00	71.00	46.00	14.00	118.00	163.00	]
[	5.00	1.00	9.00	23.00	26.00	7.00	43.00	17.00	]
[	31.00	30.00	3.00	21.00	14.00	34.00	7.00	7.00	]
[	37.00	69.00	123.00	302.00	11.00	135.00	477.00	926.00	]
[	20.00	21.00	17.00	19.00	51.00	62.00	50.00	0.00	]
