T	=	8	;
R	=	168	;
U	=	100	;
S	=	50	;
L	=	5	;
levU	=	[	1	3	1	1	2	1	1	3	2	1	3	1	1	1	1	1	3	2	1	2	1	2	1	1	1	2	1	3	1	3	1	1	1	1	2	3	3	1	3	2	2	4	3	3	2	1	1	1	2	2	2	2	3	1	4	1	1	2	3	3	2	1	1	1	1	2	1	3	1	4	1	2	1	3	3	1	1	1	1	1	3	1	2	2	1	2	2	2	1	1	2	2	1	1	1	1	1	2	3	2 ];
levS	=	[	2	1	2	1	1	1	2	1	1	2	1	1	2	1	2	1	2	3	1	3	1	1	4	1	2	1	1	1	1	1	1	2	2	1	1	2	1	2	1	1	3	2	2	1	1	2	1	1	3	1 ];
d	=	[	8	1	8	1	2	8	4	8	1	2	8	2	1	8	3	6	1	1	8	2	8	8	2	8	6	8	1	2	8	5	8	8	3	5	2	8	1	8	5	8	8	2	5	8	3	1	1	1	1	5	8	2	1	8	8	1	8	3	1	2	6	2	8	8	5	1	8	1	2	3	1	3	8	2	8	2	8	2	8	8	1	8	2	1	8	1	8	4	3	1	8	2	8	3	1	1	5	1	5	8 ];
rd	=	[	1	3	1	2	2	1	5	1	6	1	1	6	5	1	3	2	5	3	1	6	1	1	1	1	1	1	2	7	1	3	1	1	3	4	5	1	6	1	4	1	1	6	2	1	1	5	4	4	7	3	1	1	4	1	1	6	1	3	1	1	2	5	1	1	2	2	1	1	5	2	4	1	1	7	1	1	1	6	1	1	3	1	5	6	1	2	1	2	4	7	1	4	1	1	7	8	4	8	3	1 ];
dd	=	[	8	8	8	2	8	8	8	8	7	5	8	7	6	8	8	7	8	8	8	7	8	8	6	8	7	8	7	8	8	7	8	8	6	8	8	8	7	8	8	8	8	8	8	8	6	5	6	4	8	7	8	4	5	8	8	6	8	5	8	5	7	8	8	8	6	3	8	5	6	5	6	7	8	8	8	2	8	7	8	8	5	8	6	8	8	7	8	7	6	7	8	8	8	8	7	8	8	8	7	8 ];
O	=	[	304000.0000	275000.0000	269000.0000	37000.0000	145000.0000	317000.0000	278000.0000	2171000.0000	82000.0000	149000.0000	2189000.0000	74000.0000	32000.0000	291000.0000	216000.0000	223000.0000	155000.0000	120000.0000	319000.0000	250000.0000	329000.0000	670000.0000	82000.0000	297000.0000	212000.0000	527000.0000	34000.0000	529000.0000	262000.0000	766000.0000	598000.0000	330000.0000	106000.0000	326000.0000	145000.0000	1156000.0000	277000.0000	503000.0000	676000.0000	649000.0000	607000.0000	1013000.0000	692000.0000	1366000.0000	256000.0000	40000.0000	40000.0000	34000.0000	86000.0000	632000.0000	604000.0000	254000.0000	261000.0000	297000.0000	4220000.0000	37000.0000	303000.0000	204000.0000	261000.0000	264000.0000	483000.0000	71000.0000	317000.0000	309000.0000	384000.0000	133000.0000	507000.0000	240000.0000	146000.0000	953000.0000	67000.0000	408000.0000	262000.0000	336000.0000	1046000.0000	146000.0000	608000.0000	141000.0000	309000.0000	276000.0000	150000.0000	594000.0000	138000.0000	138000.0000	532000.0000	65000.0000	952000.0000	293000.0000	219000.0000	41000.0000	653000.0000	247000.0000	299000.0000	222000.0000	69000.0000	69000.0000	188000.0000	83000.0000	713000.0000	617000.0000 ];
v	=	[	238.0000	266.0000	111.0000	30.0000	126.0000	250.0000	140.0000	132.0000	257.0000	29.0000	254.0000	181.0000	69.0000	190.0000	147.0000	14.0000	73.0000	278.0000	53.0000	163.0000	217.0000	99.0000	164.0000	104.0000	15.0000	17.0000	110.0000	231.0000	292.0000	32.0000	242.0000	168.0000	133.0000	274.0000	162.0000	256.0000	67.0000	111.0000	51.0000	153.0000	224.0000	126.0000	55.0000	182.0000	108.0000	23.0000	104.0000	71.0000	173.0000	23.0000 ];
SFT	=	[	2.2E7	4.2E7	8.5E7	1.65E8	3.25E8 ];
FF	=	[	1.1E7	2.1E7	4.25E7	8.25E7	1.625E8 ];
MaxP	=	[	619000.0	1169000.0	2369000.0	4588999.999999999	9029000.0 ];
C	=	[[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
];
demand	=	[[	64.00	18.00	77.00	70.00	40.00	76.00	116.00	6.00	]
[	35.00	35.00	20.00	22.00	5.00	18.00	79.00	100.00	]
[	37.00	74.00	5.00	35.00	47.00	9.00	96.00	29.00	]
[	22.00	7.00	26.00	33.00	1.00	15.00	74.00	147.00	]
[	16.00	22.00	6.00	2.00	0.00	11.00	25.00	154.00	]
[	7.00	38.00	0.00	37.00	25.00	33.00	28.00	153.00	]
[	5.00	12.00	27.00	8.00	19.00	39.00	91.00	266.00	]
[	17.00	17.00	21.00	17.00	7.00	2.00	33.00	62.00	]
[	1.00	30.00	30.00	2.00	26.00	30.00	16.00	117.00	]
[	11.00	25.00	65.00	21.00	56.00	76.00	106.00	10.00	]
[	23.00	22.00	13.00	36.00	21.00	21.00	49.00	62.00	]
[	26.00	34.00	8.00	11.00	19.00	20.00	38.00	136.00	]
[	7.00	75.00	48.00	49.00	73.00	17.00	81.00	319.00	]
[	37.00	0.00	37.00	37.00	17.00	33.00	16.00	62.00	]
[	43.00	14.00	18.00	71.00	42.00	43.00	27.00	254.00	]
[	34.00	36.00	30.00	0.00	9.00	3.00	7.00	64.00	]
[	73.00	57.00	28.00	30.00	0.00	2.00	141.00	35.00	]
[	43.00	82.00	86.00	118.00	50.00	65.00	276.00	187.00	]
[	25.00	38.00	7.00	6.00	17.00	38.00	35.00	33.00	]
[	1.00	105.00	26.00	42.00	145.00	68.00	89.00	124.00	]
[	26.00	30.00	36.00	20.00	5.00	19.00	0.00	86.00	]
[	23.00	16.00	19.00	2.00	30.00	33.00	78.00	148.00	]
[	271.00	203.00	163.00	96.00	56.00	49.00	266.00	889.00	]
[	38.00	19.00	32.00	23.00	15.00	3.00	46.00	53.00	]
[	43.00	56.00	50.00	55.00	78.00	9.00	115.00	268.00	]
[	4.00	16.00	5.00	27.00	19.00	12.00	30.00	102.00	]
[	21.00	2.00	3.00	9.00	34.00	25.00	58.00	123.00	]
[	5.00	1.00	15.00	7.00	34.00	6.00	38.00	98.00	]
[	27.00	31.00	1.00	6.00	34.00	16.00	2.00	29.00	]
[	35.00	5.00	6.00	32.00	37.00	36.00	66.00	39.00	]
[	37.00	4.00	0.00	31.00	39.00	29.00	74.00	69.00	]
[	12.00	38.00	7.00	49.00	31.00	31.00	90.00	268.00	]
[	43.00	61.00	40.00	48.00	67.00	9.00	145.00	79.00	]
[	36.00	35.00	3.00	0.00	7.00	31.00	27.00	96.00	]
[	13.00	9.00	20.00	20.00	39.00	21.00	63.00	127.00	]
[	46.00	64.00	73.00	76.00	59.00	31.00	68.00	147.00	]
[	19.00	7.00	35.00	37.00	23.00	7.00	56.00	120.00	]
[	3.00	17.00	42.00	4.00	67.00	57.00	71.00	70.00	]
[	11.00	2.00	13.00	9.00	20.00	9.00	37.00	131.00	]
[	8.00	9.00	16.00	18.00	27.00	36.00	26.00	129.00	]
[	142.00	54.00	5.00	29.00	22.00	14.00	89.00	370.00	]
[	41.00	18.00	76.00	50.00	42.00	13.00	159.00	151.00	]
[	24.00	27.00	76.00	50.00	20.00	58.00	29.00	54.00	]
[	36.00	14.00	8.00	11.00	27.00	4.00	74.00	47.00	]
[	15.00	24.00	23.00	28.00	38.00	35.00	21.00	51.00	]
[	28.00	36.00	78.00	43.00	35.00	64.00	57.00	113.00	]
[	8.00	5.00	21.00	19.00	0.00	12.00	40.00	24.00	]
[	6.00	38.00	7.00	19.00	16.00	5.00	61.00	32.00	]
[	8.00	108.00	94.00	61.00	66.00	73.00	73.00	289.00	]
[	0.00	11.00	5.00	32.00	33.00	19.00	64.00	90.00	]
];
