T	=	8	;
R	=	90	;
U	=	100	;
S	=	25	;
L	=	5	;
levU	=	[	1	3	3	1	2	3	2	1	3	2	2	1	2	1	3	1	1	4	3	3	4	2	2	1	1	1	1	1	3	3	1	2	1	2	1	2	2	3	3	2	1	3	1	2	1	1	3	4	3	2	1	1	3	2	2	4	1	1	1	3	2	2	1	1	1	3	3	1	2	1	1	2	3	1	2	1	1	1	1	1	1	2	1	3	1	2	2	2	3	1	4	1	1	1	3	1	3	1	3	4 ];
levS	=	[	1	1	1	2	1	2	3	1	1	1	2	2	2	3	1	1	2	2	1	3	1	1	3	1	2 ];
d	=	[	3	1	3	8	1	1	1	1	8	4	5	4	2	8	8	1	4	3	8	2	3	3	7	8	1	1	8	8	4	6	8	3	4	8	8	8	8	8	6	1	2	1	8	5	1	2	1	4	8	8	3	4	8	3	8	1	8	2	7	1	1	1	8	1	7	8	8	8	1	4	1	1	8	1	4	8	3	8	8	8	8	1	4	1	5	6	2	3	1	2	8	1	1	2	4	4	4	8	1	4 ];
rd	=	[	4	4	4	1	3	8	7	3	1	3	4	2	7	1	1	4	1	2	1	4	5	5	1	1	7	8	1	1	2	1	1	1	1	1	1	1	1	1	1	2	4	2	1	3	7	4	2	1	1	1	3	5	1	2	1	1	1	7	1	5	2	1	1	6	2	1	1	1	3	1	1	2	1	5	3	1	5	1	1	1	1	7	4	5	4	1	6	1	4	3	1	5	2	6	2	1	3	1	3	2 ];
dd	=	[	8	8	7	8	7	8	8	5	8	8	8	6	8	8	8	4	5	7	8	6	8	8	7	8	8	8	8	8	5	8	8	3	8	8	8	8	8	8	8	6	6	3	8	7	8	7	3	5	8	8	6	8	8	5	8	3	8	8	8	5	2	2	8	6	8	8	8	8	8	7	8	5	8	6	8	8	7	8	8	8	8	8	7	8	8	6	8	3	6	6	8	6	3	7	5	7	8	8	3	6 ];
O	=	[	231000.0000	166000.0000	794000.0000	267000.0000	132000.0000	132000.0000	127000.0000	69000.0000	1988000.0000	282000.0000	358000.0000	166000.0000	168000.0000	592000.0000	1081000.0000	37000.0000	159000.0000	964000.0000	1157000.0000	295000.0000	781000.0000	396000.0000	578000.0000	567000.0000	68000.0000	35000.0000	313000.0000	288000.0000	643000.0000	788000.0000	279000.0000	214000.0000	132000.0000	1067000.0000	288000.0000	962000.0000	591000.0000	2330000.0000	799000.0000	72000.0000	85000.0000	293000.0000	614000.0000	657000.0000	39000.0000	78000.0000	171000.0000	2273000.0000	1321000.0000	1076000.0000	101000.0000	291000.0000	1069000.0000	230000.0000	979000.0000	528000.0000	343000.0000	82000.0000	268000.0000	133000.0000	70000.0000	145000.0000	510000.0000	33000.0000	484000.0000	1322000.0000	1896000.0000	346000.0000	79000.0000	154000.0000	38000.0000	84000.0000	2279000.0000	42000.0000	289000.0000	284000.0000	114000.0000	507000.0000	308000.0000	317000.0000	304000.0000	66000.0000	169000.0000	145000.0000	386000.0000	821000.0000	139000.0000	216000.0000	132000.0000	70000.0000	2568000.0000	41000.0000	43000.0000	137000.0000	962000.0000	171000.0000	1051000.0000	278000.0000	242000.0000	2226000.0000 ];
v	=	[	252.0000	46.0000	193.0000	103.0000	219.0000	212.0000	100.0000	126.0000	139.0000	79.0000	209.0000	53.0000	26.0000	153.0000	54.0000	153.0000	105.0000	261.0000	146.0000	96.0000	169.0000	255.0000	52.0000	237.0000	145.0000 ];
SFT	=	[	2.2E7	4.2E7	8.5E7	1.65E8	3.25E8 ];
FF	=	[	1.1E7	2.1E7	4.25E7	8.25E7	1.625E8 ];
MaxP	=	[	619000.0	1169000.0	2369000.0	4588999.999999999	9029000.0 ];
C	=	[[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
];
demand	=	[[	3.00	7.00	33.00	13.00	11.00	6.00	54.00	51.00	]
[	13.00	28.00	8.00	12.00	37.00	30.00	76.00	13.00	]
[	18.00	7.00	14.00	37.00	9.00	34.00	64.00	121.00	]
[	61.00	22.00	32.00	2.00	11.00	8.00	92.00	200.00	]
[	14.00	10.00	0.00	34.00	37.00	23.00	0.00	147.00	]
[	69.00	23.00	60.00	23.00	41.00	39.00	7.00	182.00	]
[	74.00	106.00	36.00	114.00	145.00	96.00	182.00	28.00	]
[	24.00	10.00	2.00	27.00	26.00	3.00	1.00	0.00	]
[	3.00	15.00	5.00	21.00	2.00	19.00	20.00	62.00	]
[	35.00	2.00	18.00	39.00	5.00	4.00	26.00	21.00	]
[	13.00	6.00	67.00	75.00	7.00	71.00	75.00	282.00	]
[	78.00	76.00	31.00	70.00	31.00	43.00	119.00	242.00	]
[	4.00	50.00	40.00	28.00	77.00	23.00	139.00	130.00	]
[	98.00	58.00	49.00	108.00	64.00	133.00	243.00	576.00	]
[	21.00	2.00	20.00	31.00	37.00	1.00	35.00	117.00	]
[	29.00	25.00	0.00	20.00	39.00	9.00	36.00	129.00	]
[	16.00	6.00	7.00	72.00	12.00	74.00	146.00	223.00	]
[	9.00	71.00	39.00	78.00	64.00	13.00	84.00	282.00	]
[	19.00	33.00	13.00	3.00	2.00	14.00	66.00	118.00	]
[	141.00	38.00	93.00	85.00	15.00	50.00	315.00	380.00	]
[	28.00	2.00	27.00	32.00	16.00	8.00	72.00	135.00	]
[	23.00	4.00	19.00	23.00	13.00	28.00	46.00	134.00	]
[	16.00	20.00	148.00	144.00	20.00	132.00	177.00	44.00	]
[	31.00	6.00	2.00	25.00	13.00	10.00	10.00	137.00	]
[	6.00	11.00	49.00	47.00	64.00	38.00	48.00	128.00	]
];
