T	=	12	;
R	=	494	;
U	=	25	;
S	=	100	;
L	=	5	;
levU	=	[	2	1	2	2	1	1	2	1	1	3	3	1	1	4	1	1	1	1	1	2	1	2	1	3	2 ];
levS	=	[	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	3	2	2	2	2	3	1	1	3	1	1	4	2	1	1	2	1	3	1	4	1	3	1	2	1	1	1	1	1	3	1	4	1	1	1	3	1	1	2	2	3	2	4	4	2	1	2	1	4	2	1	1	2	2	1	1	4	1	2	4	2	1	2	1	1	1	3	1	4	1	2	4	1	1	1	4	1	1	1	5	1	2	2	3	1 ];
d	=	[	1	12	1	1	2	1	12	1	4	12	3	4	12	12	12	6	12	1	2	1	12	12	10	1	3 ];
rd	=	[	10	1	2	2	4	2	1	2	9	1	10	8	1	1	1	7	1	2	9	10	1	1	2	9	1 ];
dd	=	[	10	12	10	6	5	9	12	2	12	12	12	11	12	12	12	12	12	3	10	11	12	12	12	11	5 ];
O	=	[	76000.0000	429000.0000	78000.0000	132000.0000	69000.0000	64000.0000	1426000.0000	37000.0000	139000.0000	3339000.0000	440000.0000	148000.0000	518000.0000	3157000.0000	398000.0000	407000.0000	424000.0000	35000.0000	151000.0000	69000.0000	444000.0000	1461000.0000	643000.0000	163000.0000	211000.0000 ];
v	=	[	9.0000	283.0000	103.0000	135.0000	235.0000	95.0000	133.0000	135.0000	35.0000	156.0000	164.0000	88.0000	234.0000	268.0000	236.0000	239.0000	273.0000	147.0000	247.0000	229.0000	265.0000	272.0000	87.0000	286.0000	145.0000	255.0000	9.0000	207.0000	83.0000	206.0000	219.0000	153.0000	153.0000	251.0000	77.0000	175.0000	101.0000	150.0000	13.0000	117.0000	160.0000	87.0000	9.0000	277.0000	215.0000	62.0000	229.0000	74.0000	58.0000	31.0000	64.0000	295.0000	277.0000	271.0000	265.0000	166.0000	66.0000	227.0000	260.0000	190.0000	90.0000	270.0000	55.0000	164.0000	86.0000	88.0000	127.0000	116.0000	200.0000	297.0000	3.0000	177.0000	176.0000	16.0000	131.0000	256.0000	289.0000	201.0000	12.0000	294.0000	152.0000	248.0000	233.0000	88.0000	41.0000	148.0000	160.0000	34.0000	269.0000	87.0000	54.0000	134.0000	204.0000	253.0000	275.0000	168.0000	98.0000	222.0000	172.0000	136.0000 ];
SFT	=	[	2.2E7	4.2E7	8.5E7	1.65E8	3.25E8 ];
FF	=	[	1.1E7	2.1E7	4.25E7	8.25E7	1.625E8 ];
MaxP	=	[	619000.0	1169000.0	2369000.0	4588999.999999999	9029000.0 ];
C	=	[[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
];
demand	=	[[	8.00	26.00	15.00	36.00	8.00	12.00	74.00	40.00	197.00	200.00	200.00	50.00	]
[	41.00	41.00	44.00	31.00	35.00	59.00	102.00	264.00	100.00	247.00	183.00	310.00	]
[	13.00	7.00	16.00	29.00	0.00	36.00	40.00	12.00	84.00	200.00	47.00	200.00	]
[	19.00	3.00	2.00	8.00	23.00	26.00	78.00	112.00	80.00	158.00	200.00	3.00	]
[	5.00	15.00	35.00	33.00	1.00	38.00	13.00	26.00	174.00	163.00	7.00	103.00	]
[	22.00	3.00	4.00	9.00	5.00	7.00	45.00	78.00	38.00	11.00	165.00	18.00	]
[	18.00	21.00	26.00	12.00	17.00	6.00	56.00	52.00	115.00	200.00	62.00	124.00	]
[	39.00	9.00	10.00	31.00	1.00	11.00	13.00	124.00	109.00	91.00	200.00	200.00	]
[	20.00	11.00	10.00	15.00	15.00	34.00	68.00	28.00	59.00	200.00	200.00	200.00	]
[	21.00	26.00	27.00	4.00	38.00	0.00	7.00	96.00	114.00	91.00	200.00	0.00	]
[	26.00	13.00	11.00	18.00	34.00	10.00	8.00	136.00	96.00	103.00	200.00	200.00	]
[	26.00	9.00	2.00	7.00	14.00	15.00	25.00	151.00	146.00	200.00	200.00	99.00	]
[	9.00	1.00	2.00	19.00	0.00	35.00	70.00	100.00	65.00	176.00	172.00	200.00	]
[	17.00	35.00	31.00	29.00	5.00	9.00	2.00	96.00	91.00	200.00	80.00	200.00	]
[	79.00	108.00	57.00	69.00	51.00	31.00	295.00	139.00	420.00	434.00	238.00	705.00	]
[	129.00	130.00	121.00	47.00	50.00	122.00	70.00	359.00	712.00	192.00	637.00	800.00	]
[	23.00	79.00	20.00	30.00	48.00	22.00	24.00	46.00	283.00	61.00	301.00	325.00	]
[	62.00	68.00	50.00	4.00	49.00	64.00	102.00	269.00	360.00	400.00	400.00	284.00	]
[	31.00	34.00	48.00	23.00	17.00	37.00	26.00	196.00	228.00	27.00	47.00	400.00	]
[	59.00	76.00	78.00	44.00	6.00	41.00	139.00	124.00	286.00	400.00	397.00	248.00	]
[	121.00	53.00	154.00	102.00	8.00	146.00	265.00	21.00	55.00	800.00	624.00	658.00	]
[	21.00	17.00	1.00	21.00	16.00	18.00	49.00	58.00	142.00	120.00	200.00	92.00	]
[	13.00	22.00	12.00	36.00	34.00	25.00	29.00	112.00	174.00	1.00	200.00	200.00	]
[	2.00	148.00	120.00	92.00	108.00	144.00	161.00	338.00	3.00	800.00	174.00	800.00	]
[	11.00	37.00	20.00	19.00	14.00	9.00	6.00	26.00	171.00	200.00	137.00	200.00	]
[	5.00	8.00	1.00	1.00	10.00	37.00	65.00	111.00	13.00	99.00	200.00	197.00	]
[	255.00	158.00	234.00	101.00	82.00	220.00	534.00	1210.00	1228.00	1600.00	1600.00	1600.00	]
[	68.00	26.00	70.00	17.00	6.00	61.00	124.00	246.00	89.00	82.00	400.00	400.00	]
[	10.00	32.00	28.00	21.00	6.00	38.00	5.00	146.00	80.00	200.00	200.00	200.00	]
[	24.00	2.00	3.00	31.00	31.00	10.00	12.00	92.00	91.00	200.00	179.00	147.00	]
[	38.00	77.00	11.00	32.00	47.00	34.00	108.00	112.00	210.00	400.00	94.00	55.00	]
[	15.00	27.00	36.00	34.00	13.00	13.00	52.00	118.00	99.00	200.00	200.00	200.00	]
[	98.00	117.00	130.00	33.00	39.00	139.00	164.00	73.00	499.00	711.00	487.00	800.00	]
