T	=	8	;
R	=	216	;
U	=	25	;
S	=	50	;
L	=	5	;
levU	=	[	1	1	1	1	1	3	1	3	1	4	2	2	2	1	1	3	5	3	1	1	2	2	1	4	1 ];
levS	=	[	1	1	1	2	1	1	1	2	1	1	3	2	1	1	1	2	1	2	2	1	1	3	3	3	2	1	2	1	1	3	3	4	2	2	1	1	2	1	1	1	1	1	1	3	3	1	1	2	1	2 ];
d	=	[	1	1	8	2	1	8	1	8	2	1	8	8	8	8	1	1	8	2	8	1	3	3	1	1	1 ];
rd	=	[	6	4	1	7	2	1	2	1	4	2	1	1	1	1	8	1	1	3	1	6	3	6	1	3	8 ];
dd	=	[	7	4	8	8	6	8	4	8	8	5	8	8	8	8	8	8	8	4	8	6	8	8	5	5	8 ];
O	=	[	36000.0000	40000.0000	586000.0000	78000.0000	37000.0000	1307000.0000	41000.0000	1181000.0000	86000.0000	545000.0000	643000.0000	1130000.0000	636000.0000	333000.0000	40000.0000	141000.0000	4493000.0000	512000.0000	307000.0000	34000.0000	255000.0000	207000.0000	35000.0000	530000.0000	34000.0000 ];
v	=	[	165.0000	102.0000	193.0000	75.0000	128.0000	112.0000	30.0000	255.0000	236.0000	231.0000	30.0000	212.0000	99.0000	285.0000	157.0000	228.0000	72.0000	19.0000	170.0000	122.0000	106.0000	155.0000	192.0000	276.0000	144.0000	124.0000	168.0000	186.0000	57.0000	241.0000	103.0000	42.0000	84.0000	172.0000	194.0000	85.0000	162.0000	166.0000	191.0000	217.0000	73.0000	170.0000	169.0000	71.0000	201.0000	20.0000	155.0000	36.0000	43.0000	174.0000 ];
SFT	=	[	2.2E7	4.2E7	8.5E7	1.65E8	3.25E8 ];
FF	=	[	1.1E7	2.1E7	4.25E7	8.25E7	1.625E8 ];
MaxP	=	[	619000.0	1169000.0	2369000.0	4588999.999999999	9029000.0 ];
C	=	[[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
];
demand	=	[[	18.00	32.00	9.00	24.00	1.00	12.00	37.00	33.00	]
[	7.00	10.00	20.00	26.00	35.00	27.00	33.00	149.00	]
[	32.00	29.00	30.00	7.00	24.00	31.00	39.00	99.00	]
[	20.00	68.00	64.00	33.00	53.00	64.00	52.00	299.00	]
[	5.00	37.00	38.00	17.00	8.00	31.00	25.00	57.00	]
[	38.00	21.00	12.00	13.00	31.00	26.00	65.00	149.00	]
[	8.00	39.00	7.00	15.00	33.00	20.00	52.00	139.00	]
[	71.00	12.00	55.00	76.00	49.00	41.00	39.00	223.00	]
[	26.00	25.00	16.00	25.00	4.00	22.00	46.00	79.00	]
[	26.00	31.00	36.00	27.00	13.00	4.00	58.00	61.00	]
[	37.00	27.00	102.00	158.00	133.00	10.00	35.00	343.00	]
[	32.00	60.00	53.00	11.00	33.00	42.00	52.00	139.00	]
[	32.00	2.00	19.00	38.00	22.00	8.00	43.00	39.00	]
[	18.00	25.00	9.00	22.00	32.00	7.00	55.00	82.00	]
[	4.00	21.00	31.00	30.00	32.00	27.00	22.00	133.00	]
[	78.00	13.00	30.00	62.00	52.00	42.00	120.00	259.00	]
[	33.00	39.00	14.00	6.00	2.00	22.00	60.00	144.00	]
[	18.00	35.00	18.00	65.00	16.00	71.00	35.00	124.00	]
[	69.00	78.00	59.00	53.00	28.00	75.00	89.00	123.00	]
[	16.00	34.00	20.00	21.00	6.00	24.00	0.00	15.00	]
[	1.00	14.00	27.00	17.00	36.00	20.00	77.00	106.00	]
[	56.00	127.00	103.00	92.00	127.00	102.00	238.00	252.00	]
[	124.00	100.00	139.00	154.00	5.00	0.00	80.00	67.00	]
[	85.00	128.00	112.00	16.00	89.00	85.00	86.00	206.00	]
[	37.00	25.00	36.00	14.00	54.00	17.00	7.00	150.00	]
[	24.00	28.00	18.00	19.00	9.00	26.00	37.00	124.00	]
[	61.00	35.00	58.00	56.00	36.00	59.00	50.00	257.00	]
[	30.00	12.00	6.00	32.00	7.00	1.00	12.00	117.00	]
[	38.00	28.00	23.00	23.00	3.00	14.00	71.00	1.00	]
[	93.00	88.00	70.00	88.00	128.00	140.00	66.00	263.00	]
[	73.00	91.00	21.00	74.00	84.00	24.00	241.00	76.00	]
[	155.00	254.00	239.00	71.00	42.00	25.00	571.00	874.00	]
[	39.00	73.00	7.00	49.00	13.00	52.00	91.00	258.00	]
[	36.00	1.00	7.00	29.00	31.00	17.00	68.00	146.00	]
[	17.00	3.00	25.00	30.00	37.00	16.00	6.00	28.00	]
[	14.00	3.00	2.00	25.00	34.00	19.00	32.00	120.00	]
[	36.00	25.00	13.00	57.00	41.00	59.00	99.00	189.00	]
[	21.00	5.00	12.00	15.00	20.00	26.00	37.00	102.00	]
[	16.00	9.00	33.00	30.00	26.00	25.00	66.00	60.00	]
[	25.00	22.00	34.00	31.00	26.00	18.00	34.00	52.00	]
[	6.00	29.00	22.00	18.00	35.00	3.00	31.00	22.00	]
[	7.00	12.00	16.00	25.00	24.00	38.00	78.00	127.00	]
[	5.00	34.00	25.00	1.00	20.00	19.00	67.00	134.00	]
[	7.00	100.00	85.00	21.00	84.00	71.00	144.00	66.00	]
[	54.00	89.00	131.00	125.00	54.00	117.00	133.00	43.00	]
[	0.00	22.00	34.00	35.00	12.00	18.00	42.00	32.00	]
[	14.00	5.00	5.00	21.00	16.00	12.00	18.00	124.00	]
[	56.00	56.00	36.00	45.00	43.00	37.00	36.00	39.00	]
[	28.00	35.00	29.00	13.00	11.00	0.00	55.00	155.00	]
[	11.00	31.00	5.00	12.00	75.00	41.00	14.00	76.00	]
];
