T	=	8	;
R	=	115	;
U	=	25	;
S	=	25	;
L	=	5	;
levU	=	[	1	1	1	2	1	2	1	1	3	1	3	1	1	1	1	1	3	1	4	1	1	3	3	2	3 ];
levS	=	[	2	2	2	2	2	1	1	1	2	2	1	2	3	2	1	2	1	2	1	1	1	3	2	2	3 ];
d	=	[	1	2	8	1	1	1	6	1	8	7	1	2	3	1	1	1	1	1	8	8	3	8	5	6	4 ];
rd	=	[	3	2	1	4	8	8	1	4	1	2	2	4	1	1	2	7	6	5	1	1	2	1	2	1	2 ];
dd	=	[	4	4	8	6	8	8	8	7	8	8	8	7	7	2	2	7	8	6	8	8	7	8	6	8	6 ];
O	=	[	76000.0000	67000.0000	316000.0000	78000.0000	71000.0000	82000.0000	209000.0000	38000.0000	1128000.0000	472000.0000	269000.0000	74000.0000	189000.0000	73000.0000	38000.0000	39000.0000	262000.0000	34000.0000	2338000.0000	323000.0000	218000.0000	1290000.0000	1204000.0000	462000.0000	612000.0000 ];
v	=	[	177.0000	41.0000	75.0000	270.0000	240.0000	141.0000	71.0000	99.0000	37.0000	163.0000	276.0000	89.0000	82.0000	198.0000	189.0000	258.0000	156.0000	250.0000	216.0000	180.0000	264.0000	50.0000	155.0000	149.0000	274.0000 ];
SFT	=	[	2.2E7	4.2E7	8.5E7	1.65E8	3.25E8 ];
FF	=	[	1.1E7	2.1E7	4.25E7	8.25E7	1.625E8 ];
MaxP	=	[	619000.0	1169000.0	2369000.0	4588999.999999999	9029000.0 ];
C	=	[[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
];
demand	=	[[	29.00	48.00	16.00	13.00	28.00	69.00	81.00	95.00	]
[	54.00	64.00	69.00	7.00	54.00	48.00	104.00	18.00	]
[	21.00	31.00	14.00	76.00	8.00	50.00	70.00	135.00	]
[	47.00	7.00	7.00	45.00	60.00	11.00	59.00	316.00	]
[	32.00	52.00	75.00	19.00	1.00	1.00	113.00	295.00	]
[	24.00	32.00	19.00	9.00	16.00	8.00	61.00	19.00	]
[	28.00	13.00	11.00	39.00	1.00	25.00	3.00	121.00	]
[	4.00	2.00	36.00	21.00	8.00	22.00	76.00	39.00	]
[	48.00	79.00	72.00	17.00	0.00	78.00	141.00	294.00	]
[	45.00	14.00	8.00	59.00	63.00	65.00	157.00	247.00	]
[	20.00	32.00	34.00	36.00	12.00	13.00	47.00	70.00	]
[	59.00	11.00	44.00	19.00	60.00	65.00	16.00	200.00	]
[	124.00	83.00	5.00	157.00	98.00	9.00	211.00	242.00	]
[	1.00	2.00	4.00	9.00	59.00	71.00	153.00	306.00	]
[	1.00	21.00	34.00	22.00	7.00	20.00	60.00	17.00	]
[	28.00	29.00	64.00	16.00	74.00	70.00	57.00	102.00	]
[	1.00	5.00	31.00	19.00	17.00	12.00	22.00	154.00	]
[	47.00	61.00	26.00	10.00	50.00	17.00	129.00	145.00	]
[	28.00	1.00	20.00	31.00	9.00	18.00	34.00	64.00	]
[	26.00	28.00	26.00	19.00	17.00	31.00	0.00	17.00	]
[	18.00	25.00	18.00	8.00	15.00	4.00	53.00	30.00	]
[	134.00	147.00	26.00	120.00	156.00	158.00	252.00	275.00	]
[	74.00	70.00	31.00	52.00	51.00	26.00	28.00	149.00	]
[	44.00	55.00	22.00	33.00	44.00	28.00	58.00	50.00	]
[	151.00	99.00	2.00	36.00	128.00	140.00	145.00	233.00	]
];
