T	=	12	;
R	=	312	;
U	=	25	;
S	=	50	;
L	=	5	;
levU	=	[	2	5	2	2	1	3	1	2	2	2	1	1	1	3	4	2	1	1	1	1	3	3	1	1	3 ];
levS	=	[	1	3	1	2	2	2	3	1	1	1	1	1	1	3	1	2	1	2	1	3	1	1	2	1	2	1	2	3	1	2	2	1	1	3	2	2	1	1	3	1	1	2	2	1	1	1	2	1	1	2 ];
d	=	[	1	12	1	12	7	12	1	2	12	12	1	12	5	1	5	11	2	12	5	1	12	3	12	1	12 ];
rd	=	[	3	1	7	1	5	1	3	1	1	1	5	1	7	11	8	1	1	1	2	4	1	6	1	12	1 ];
dd	=	[	11	12	10	12	11	12	9	3	12	12	11	12	11	11	12	11	10	12	9	9	12	8	12	12	12 ];
O	=	[	82000.0000	7242000.0000	71000.0000	1612000.0000	442000.0000	3528000.0000	42000.0000	282000.0000	831000.0000	1003000.0000	33000.0000	767000.0000	327000.0000	166000.0000	1371000.0000	861000.0000	80000.0000	851000.0000	190000.0000	69000.0000	3384000.0000	435000.0000	809000.0000	37000.0000	2980000.0000 ];
v	=	[	68.0000	66.0000	280.0000	54.0000	16.0000	235.0000	92.0000	59.0000	135.0000	119.0000	204.0000	284.0000	55.0000	161.0000	260.0000	258.0000	113.0000	204.0000	149.0000	202.0000	108.0000	52.0000	192.0000	78.0000	153.0000	1.0000	155.0000	34.0000	27.0000	207.0000	59.0000	225.0000	210.0000	37.0000	112.0000	90.0000	75.0000	37.0000	259.0000	38.0000	44.0000	239.0000	214.0000	279.0000	293.0000	172.0000	167.0000	274.0000	130.0000	100.0000 ];
SFT	=	[	2.2E7	4.2E7	8.5E7	1.65E8	3.25E8 ];
FF	=	[	1.1E7	2.1E7	4.25E7	8.25E7	1.625E8 ];
MaxP	=	[	619000.0	1169000.0	2369000.0	4588999.999999999	9029000.0 ];
C	=	[[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
];
demand	=	[[	9.00	36.00	33.00	6.00	2.00	38.00	28.00	134.00	160.00	78.00	19.00	120.00	]
[	127.00	58.00	92.00	125.00	10.00	33.00	156.00	151.00	780.00	742.00	800.00	7.00	]
[	6.00	2.00	27.00	18.00	23.00	20.00	14.00	135.00	57.00	111.00	200.00	5.00	]
[	78.00	51.00	78.00	1.00	46.00	66.00	124.00	161.00	200.00	161.00	224.00	258.00	]
[	72.00	36.00	79.00	55.00	25.00	79.00	84.00	193.00	54.00	126.00	36.00	266.00	]
[	37.00	62.00	16.00	9.00	44.00	76.00	68.00	109.00	323.00	176.00	259.00	90.00	]
[	40.00	124.00	11.00	8.00	28.00	115.00	315.00	59.00	499.00	208.00	800.00	800.00	]
[	22.00	31.00	4.00	12.00	20.00	37.00	35.00	34.00	29.00	52.00	42.00	197.00	]
[	0.00	30.00	26.00	17.00	30.00	30.00	73.00	7.00	109.00	13.00	89.00	162.00	]
[	38.00	10.00	30.00	0.00	22.00	30.00	70.00	15.00	198.00	122.00	111.00	200.00	]
[	12.00	15.00	14.00	24.00	27.00	35.00	31.00	46.00	147.00	171.00	122.00	11.00	]
[	23.00	31.00	13.00	23.00	10.00	15.00	24.00	34.00	149.00	200.00	180.00	165.00	]
[	4.00	22.00	9.00	12.00	12.00	37.00	33.00	145.00	113.00	117.00	200.00	200.00	]
[	99.00	20.00	73.00	103.00	34.00	4.00	271.00	144.00	293.00	675.00	21.00	286.00	]
[	6.00	6.00	13.00	0.00	33.00	13.00	75.00	72.00	177.00	110.00	200.00	199.00	]
[	4.00	75.00	2.00	16.00	57.00	8.00	148.00	135.00	399.00	48.00	310.00	399.00	]
[	14.00	26.00	29.00	9.00	36.00	26.00	24.00	107.00	26.00	200.00	200.00	117.00	]
[	59.00	18.00	1.00	35.00	30.00	10.00	26.00	195.00	286.00	381.00	400.00	334.00	]
[	3.00	5.00	2.00	11.00	9.00	4.00	60.00	39.00	155.00	192.00	97.00	85.00	]
[	100.00	4.00	39.00	0.00	106.00	140.00	201.00	53.00	261.00	589.00	170.00	31.00	]
[	16.00	4.00	10.00	29.00	30.00	20.00	22.00	149.00	189.00	200.00	88.00	200.00	]
[	32.00	2.00	18.00	31.00	29.00	16.00	23.00	112.00	41.00	156.00	200.00	200.00	]
[	20.00	16.00	43.00	50.00	78.00	37.00	96.00	34.00	214.00	272.00	400.00	99.00	]
[	4.00	10.00	28.00	22.00	4.00	37.00	2.00	9.00	28.00	73.00	200.00	69.00	]
[	9.00	61.00	43.00	28.00	39.00	39.00	65.00	37.00	292.00	400.00	83.00	400.00	]
[	39.00	24.00	28.00	5.00	1.00	23.00	75.00	151.00	127.00	200.00	34.00	200.00	]
