T	=	8	;
R	=	228	;
U	=	100	;
S	=	25	;
L	=	5	;
levU	=	[	1	2	1	4	4	3	2	2	1	1	3	1	2	1	3	1	1	1	2	2	1	1	2	3	1	3	1	3	2	1	1	1	3	1	1	1	3	2	2	1	1	3	4	3	1	4	2	1	3	2	1	3	3	1	3	1	5	1	1	4	1	1	2	1	1	2	2	1	2	1	2	2	2	1	2	3	1	1	1	3	1	1	4	3	1	3	4	1	4	3	1	2	2	1	1	2	2	1	3	1 ];
levS	=	[	5	1	2	2	1	3	1	1	2	2	1	2	1	3	1	1	2	2	2	2	3	3	2	1	2 ];
d	=	[	8	5	1	8	6	8	1	8	8	1	1	1	8	1	8	1	5	3	8	8	2	1	8	5	8	1	6	4	5	1	7	8	8	1	1	8	1	1	8	1	3	8	8	6	2	8	2	2	8	1	1	5	5	8	8	1	1	5	8	8	8	1	1	1	1	8	8	3	8	8	1	1	8	2	4	4	1	1	3	1	1	1	8	3	1	1	8	8	5	1	8	1	1	8	8	1	3	2	8	4 ];
rd	=	[	1	3	5	1	3	1	8	1	1	7	4	8	1	1	1	5	4	4	1	1	7	5	1	4	1	3	3	1	4	2	1	1	1	7	3	1	5	7	1	3	5	1	1	1	2	1	2	5	1	3	2	2	1	1	1	3	4	3	1	1	1	7	8	8	4	1	1	1	1	1	1	6	1	5	1	1	5	3	3	3	4	3	1	6	4	3	1	1	1	1	1	8	8	1	1	2	4	3	1	3 ];
dd	=	[	8	8	7	8	8	8	8	8	8	8	4	8	8	2	8	7	8	8	8	8	8	5	8	8	8	3	8	5	8	8	7	8	8	7	7	8	6	7	8	7	8	8	8	7	3	8	3	6	8	3	7	6	5	8	8	6	4	8	8	8	8	8	8	8	7	8	8	5	8	8	2	7	8	6	7	5	7	3	7	8	8	8	8	8	6	4	8	8	7	7	8	8	8	8	8	5	8	5	8	8 ];
O	=	[	589000.0000	424000.0000	32000.0000	2247000.0000	2058000.0000	1057000.0000	66000.0000	573000.0000	556000.0000	36000.0000	152000.0000	34000.0000	643000.0000	34000.0000	1223000.0000	40000.0000	198000.0000	102000.0000	944000.0000	1159000.0000	67000.0000	64000.0000	1045000.0000	728000.0000	293000.0000	162000.0000	218000.0000	565000.0000	363000.0000	32000.0000	244000.0000	516000.0000	2010000.0000	39000.0000	65000.0000	338000.0000	147000.0000	78000.0000	967000.0000	65000.0000	118000.0000	1239000.0000	2502000.0000	821000.0000	86000.0000	2108000.0000	163000.0000	135000.0000	1121000.0000	145000.0000	43000.0000	763000.0000	1335000.0000	313000.0000	2106000.0000	68000.0000	959000.0000	186000.0000	296000.0000	4269000.0000	318000.0000	71000.0000	75000.0000	32000.0000	72000.0000	1119000.0000	1032000.0000	210000.0000	637000.0000	269000.0000	125000.0000	86000.0000	634000.0000	69000.0000	573000.0000	998000.0000	72000.0000	40000.0000	118000.0000	250000.0000	39000.0000	75000.0000	2546000.0000	437000.0000	39000.0000	157000.0000	2602000.0000	317000.0000	1604000.0000	154000.0000	277000.0000	74000.0000	131000.0000	338000.0000	336000.0000	74000.0000	390000.0000	75000.0000	1144000.0000	133000.0000 ];
v	=	[	261.0000	192.0000	5.0000	216.0000	14.0000	239.0000	146.0000	37.0000	70.0000	282.0000	182.0000	148.0000	130.0000	65.0000	120.0000	20.0000	141.0000	20.0000	77.0000	9.0000	190.0000	226.0000	71.0000	40.0000	85.0000 ];
SFT	=	[	2.2E7	4.2E7	8.5E7	1.65E8	3.25E8 ];
FF	=	[	1.1E7	2.1E7	4.25E7	8.25E7	1.625E8 ];
MaxP	=	[	619000.0	1169000.0	2369000.0	4588999.999999999	9029000.0 ];
C	=	[[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
];
demand	=	[[	222.00	492.00	334.00	235.00	247.00	438.00	1130.00	2069.00	]
[	8.00	17.00	14.00	11.00	39.00	15.00	27.00	98.00	]
[	72.00	65.00	52.00	0.00	61.00	34.00	13.00	241.00	]
[	1.00	55.00	46.00	73.00	46.00	20.00	48.00	153.00	]
[	27.00	2.00	22.00	1.00	31.00	38.00	5.00	140.00	]
[	93.00	64.00	82.00	135.00	83.00	15.00	206.00	418.00	]
[	10.00	22.00	10.00	25.00	23.00	34.00	15.00	121.00	]
[	25.00	38.00	25.00	21.00	17.00	26.00	65.00	67.00	]
[	39.00	8.00	51.00	48.00	72.00	72.00	154.00	21.00	]
[	60.00	38.00	64.00	9.00	47.00	30.00	145.00	99.00	]
[	33.00	9.00	26.00	29.00	38.00	8.00	41.00	112.00	]
[	34.00	5.00	5.00	23.00	68.00	75.00	114.00	277.00	]
[	35.00	21.00	22.00	4.00	35.00	15.00	38.00	158.00	]
[	139.00	78.00	1.00	28.00	20.00	144.00	231.00	287.00	]
[	37.00	8.00	28.00	21.00	22.00	38.00	68.00	135.00	]
[	37.00	10.00	19.00	0.00	13.00	18.00	30.00	8.00	]
[	20.00	74.00	25.00	57.00	61.00	3.00	61.00	62.00	]
[	12.00	30.00	55.00	54.00	55.00	33.00	48.00	214.00	]
[	47.00	42.00	14.00	61.00	56.00	10.00	115.00	201.00	]
[	31.00	7.00	9.00	64.00	55.00	53.00	152.00	197.00	]
[	155.00	78.00	44.00	50.00	30.00	91.00	164.00	351.00	]
[	45.00	37.00	86.00	48.00	124.00	123.00	115.00	478.00	]
[	57.00	35.00	42.00	42.00	18.00	13.00	25.00	308.00	]
[	35.00	36.00	30.00	12.00	9.00	12.00	60.00	77.00	]
[	14.00	1.00	14.00	36.00	42.00	13.00	114.00	171.00	]
];
