T	=	8	;
R	=	472	;
U	=	25	;
S	=	100	;
L	=	5	;
levU	=	[	3	1	4	1	1	1	3	3	4	1	3	3	2	2	1	2	1	2	1	1	2	2	2	1	1 ];
levS	=	[	4	1	1	1	1	2	1	3	1	3	2	2	2	1	1	1	2	1	1	2	2	1	1	2	1	3	2	2	1	1	1	1	1	1	1	3	2	1	1	1	1	2	2	2	3	3	1	2	2	3	1	1	2	2	1	1	2	2	1	1	2	1	2	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	4	2	1	2	1	1	1	1	2	1	2	2	1	3	1	1	1	3	1	3 ];
d	=	[	8	3	8	8	1	8	8	5	7	3	3	8	2	8	1	4	3	4	1	1	2	4	1	1	1 ];
rd	=	[	1	5	1	1	7	1	1	4	1	4	2	1	2	1	1	4	2	5	6	4	6	2	7	4	6 ];
dd	=	[	8	8	8	8	8	8	8	8	7	8	5	8	5	8	2	7	7	8	8	5	8	8	8	8	7 ];
O	=	[	2364000.0000	114000.0000	4097000.0000	542000.0000	37000.0000	553000.0000	2255000.0000	746000.0000	1892000.0000	229000.0000	428000.0000	2307000.0000	153000.0000	609000.0000	41000.0000	484000.0000	198000.0000	555000.0000	72000.0000	39000.0000	134000.0000	304000.0000	76000.0000	64000.0000	76000.0000 ];
v	=	[	251.0000	46.0000	28.0000	102.0000	27.0000	250.0000	47.0000	12.0000	242.0000	7.0000	272.0000	1.0000	47.0000	199.0000	170.0000	192.0000	94.0000	25.0000	299.0000	140.0000	219.0000	48.0000	4.0000	259.0000	36.0000	51.0000	11.0000	255.0000	79.0000	237.0000	14.0000	222.0000	2.0000	90.0000	41.0000	138.0000	12.0000	92.0000	150.0000	43.0000	105.0000	286.0000	130.0000	122.0000	255.0000	33.0000	54.0000	118.0000	196.0000	178.0000	214.0000	297.0000	91.0000	119.0000	247.0000	19.0000	66.0000	0.0000	104.0000	182.0000	253.0000	268.0000	25.0000	54.0000	283.0000	180.0000	228.0000	96.0000	104.0000	225.0000	136.0000	123.0000	221.0000	258.0000	35.0000	239.0000	129.0000	186.0000	75.0000	14.0000	41.0000	26.0000	189.0000	72.0000	13.0000	119.0000	198.0000	244.0000	234.0000	214.0000	220.0000	253.0000	40.0000	214.0000	264.0000	284.0000	287.0000	179.0000	106.0000	124.0000 ];
SFT	=	[	2.2E7	4.2E7	8.5E7	1.65E8	3.25E8 ];
FF	=	[	1.1E7	2.1E7	4.25E7	8.25E7	1.625E8 ];
MaxP	=	[	619000.0	1169000.0	2369000.0	4588999.999999999	9029000.0 ];
C	=	[[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
];
demand	=	[[	206.00	125.00	39.00	264.00	172.00	103.00	455.00	1099.00	]
[	12.00	39.00	22.00	22.00	37.00	33.00	53.00	32.00	]
[	26.00	28.00	12.00	26.00	17.00	10.00	55.00	144.00	]
[	29.00	11.00	10.00	18.00	26.00	1.00	44.00	9.00	]
[	21.00	35.00	9.00	39.00	0.00	0.00	41.00	142.00	]
[	47.00	17.00	56.00	21.00	7.00	39.00	27.00	216.00	]
[	6.00	0.00	27.00	16.00	29.00	22.00	0.00	123.00	]
[	92.00	92.00	15.00	89.00	32.00	92.00	173.00	165.00	]
[	36.00	8.00	36.00	12.00	5.00	2.00	16.00	11.00	]
[	139.00	11.00	91.00	92.00	111.00	68.00	88.00	300.00	]
[	40.00	28.00	15.00	13.00	46.00	38.00	14.00	258.00	]
[	61.00	35.00	6.00	31.00	5.00	35.00	136.00	165.00	]
[	22.00	6.00	74.00	33.00	9.00	49.00	12.00	280.00	]
[	25.00	8.00	29.00	24.00	6.00	23.00	79.00	98.00	]
[	12.00	15.00	28.00	11.00	32.00	12.00	9.00	87.00	]
[	21.00	32.00	6.00	28.00	28.00	27.00	69.00	100.00	]
[	1.00	10.00	45.00	36.00	35.00	13.00	41.00	230.00	]
[	10.00	4.00	5.00	25.00	31.00	23.00	67.00	90.00	]
[	34.00	14.00	7.00	2.00	16.00	37.00	7.00	144.00	]
[	68.00	24.00	74.00	10.00	7.00	11.00	28.00	76.00	]
[	47.00	51.00	33.00	50.00	44.00	64.00	69.00	87.00	]
[	37.00	32.00	11.00	8.00	25.00	3.00	4.00	37.00	]
[	33.00	7.00	13.00	24.00	1.00	17.00	0.00	158.00	]
[	24.00	62.00	78.00	2.00	78.00	47.00	140.00	207.00	]
[	19.00	9.00	24.00	4.00	36.00	27.00	58.00	46.00	]
[	31.00	48.00	91.00	80.00	76.00	5.00	173.00	12.00	]
[	38.00	4.00	75.00	30.00	67.00	74.00	58.00	64.00	]
[	53.00	6.00	8.00	48.00	18.00	76.00	37.00	161.00	]
[	18.00	13.00	0.00	15.00	18.00	21.00	67.00	102.00	]
[	37.00	23.00	6.00	10.00	17.00	0.00	28.00	69.00	]
[	2.00	30.00	38.00	38.00	32.00	27.00	60.00	38.00	]
[	18.00	7.00	26.00	13.00	14.00	10.00	42.00	77.00	]
[	29.00	18.00	8.00	26.00	3.00	14.00	38.00	93.00	]
[	17.00	21.00	16.00	19.00	8.00	31.00	15.00	78.00	]
[	21.00	34.00	6.00	23.00	22.00	15.00	20.00	3.00	]
[	33.00	33.00	56.00	119.00	137.00	41.00	4.00	294.00	]
[	38.00	40.00	10.00	45.00	25.00	30.00	66.00	40.00	]
[	38.00	22.00	20.00	23.00	39.00	13.00	46.00	96.00	]
[	29.00	25.00	34.00	19.00	2.00	12.00	44.00	133.00	]
[	9.00	38.00	8.00	0.00	8.00	24.00	71.00	63.00	]
[	22.00	35.00	33.00	27.00	35.00	14.00	70.00	112.00	]
[	20.00	15.00	0.00	44.00	23.00	77.00	88.00	165.00	]
[	6.00	48.00	18.00	22.00	68.00	18.00	25.00	104.00	]
[	47.00	73.00	74.00	26.00	2.00	76.00	151.00	177.00	]
[	82.00	39.00	33.00	42.00	49.00	96.00	196.00	318.00	]
[	18.00	98.00	104.00	19.00	22.00	113.00	300.00	291.00	]
[	26.00	17.00	0.00	8.00	36.00	3.00	22.00	133.00	]
[	40.00	53.00	42.00	2.00	39.00	0.00	119.00	88.00	]
[	0.00	47.00	0.00	36.00	60.00	26.00	39.00	227.00	]
[	88.00	124.00	105.00	138.00	56.00	78.00	24.00	62.00	]
