T	=	12	;
R	=	156	;
U	=	100	;
S	=	50	;
L	=	5	;
levU	=	[	1	1	3	2	3	1	4	1	3	3	1	1	1	1	2	1	1	1	1	2	1	2	3	2	3	3	1	2	3	1	1	1	1	3	3	2	2	1	3	1	1	1	2	1	2	3	1	3	3	2	2	1	1	1	2	2	1	1	1	1	4	1	2	1	1	2	2	1	1	2	2	1	1	1	2	1	1	2	3	1	2	1	1	1	1	2	2	3	3	1	2	1	1	3	1	2	4	3	2	1 ];
levS	=	[	2	1	1	1	3	1	1	1	1	1	1	1	1	2	2	1	2	1	2	1	2	3	1	2	1	2	3	1	1	2	2	1	1	2	2	1	2	1	1	1	2	1	1	2	1	1	3	1	2	1 ];
d	=	[	12	1	2	12	2	12	1	3	5	12	6	1	1	2	12	10	12	12	1	11	4	3	9	1	4	1	4	12	1	9	12	2	12	1	12	12	12	1	3	2	12	2	2	1	12	1	12	2	12	12	12	7	1	2	12	12	4	12	5	12	1	1	1	1	1	12	4	3	2	12	6	12	12	5	12	12	12	6	12	12	4	2	4	12	12	6	12	4	1	12	12	3	1	1	1	12	1	4	3	1 ];
rd	=	[	1	7	7	1	3	1	5	5	2	1	2	11	9	11	1	2	1	1	10	2	4	4	1	5	9	11	5	1	10	4	1	2	1	5	1	1	1	6	4	10	1	1	4	11	1	8	1	9	1	1	1	3	11	2	1	1	8	1	8	1	9	7	4	8	12	1	1	6	1	1	7	1	1	8	1	1	1	4	1	1	3	5	9	1	1	4	1	6	7	1	1	7	8	12	10	1	4	3	7	10 ];
dd	=	[	12	7	9	12	4	12	10	9	6	12	11	12	11	12	12	12	12	12	11	12	8	10	9	6	12	11	10	12	12	12	12	3	12	8	12	12	12	11	6	12	12	10	9	11	12	9	12	12	12	12	12	9	11	12	12	12	11	12	12	12	9	8	9	12	12	12	12	11	8	12	12	12	12	12	12	12	12	11	12	12	12	7	12	12	12	11	12	9	8	12	12	10	10	12	11	12	10	12	12	12 ];
O	=	[	441000.0000	37000.0000	286000.0000	839000.0000	324000.0000	481000.0000	299000.0000	222000.0000	1291000.0000	2051000.0000	215000.0000	40000.0000	73000.0000	68000.0000	1667000.0000	375000.0000	801000.0000	441000.0000	36000.0000	817000.0000	262000.0000	380000.0000	1387000.0000	82000.0000	961000.0000	290000.0000	279000.0000	1692000.0000	296000.0000	634000.0000	490000.0000	126000.0000	408000.0000	151000.0000	1601000.0000	905000.0000	1594000.0000	64000.0000	779000.0000	71000.0000	402000.0000	150000.0000	254000.0000	76000.0000	988000.0000	133000.0000	453000.0000	586000.0000	1925000.0000	962000.0000	1427000.0000	465000.0000	32000.0000	73000.0000	1002000.0000	1557000.0000	161000.0000	398000.0000	192000.0000	823000.0000	260000.0000	66000.0000	72000.0000	63000.0000	42000.0000	841000.0000	291000.0000	111000.0000	148000.0000	825000.0000	451000.0000	826000.0000	503000.0000	171000.0000	1031000.0000	903000.0000	420000.0000	731000.0000	1908000.0000	830000.0000	479000.0000	136000.0000	168000.0000	490000.0000	869000.0000	750000.0000	875000.0000	602000.0000	275000.0000	505000.0000	815000.0000	221000.0000	69000.0000	130000.0000	72000.0000	1026000.0000	304000.0000	1094000.0000	407000.0000	38000.0000 ];
v	=	[	238.0000	30.0000	92.0000	171.0000	44.0000	97.0000	294.0000	72.0000	99.0000	135.0000	171.0000	124.0000	177.0000	40.0000	140.0000	35.0000	4.0000	141.0000	103.0000	194.0000	279.0000	44.0000	211.0000	123.0000	93.0000	200.0000	162.0000	140.0000	206.0000	219.0000	218.0000	95.0000	20.0000	117.0000	159.0000	54.0000	21.0000	223.0000	65.0000	86.0000	152.0000	208.0000	148.0000	287.0000	289.0000	257.0000	112.0000	102.0000	231.0000	41.0000 ];
SFT	=	[	2.2E7	4.2E7	8.5E7	1.65E8	3.25E8 ];
FF	=	[	1.1E7	2.1E7	4.25E7	8.25E7	1.625E8 ];
MaxP	=	[	619000.0	1169000.0	2369000.0	4588999.999999999	9029000.0 ];
C	=	[[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
[	10000.00	20000.00	50000.00	110000.00	220000.00	]
];
demand	=	[[	52.00	46.00	4.00	44.00	45.00	12.00	49.00	138.00	310.00	400.00	285.00	107.00	]
[	11.00	32.00	10.00	13.00	9.00	18.00	3.00	12.00	150.00	200.00	200.00	40.00	]
[	20.00	29.00	26.00	11.00	19.00	0.00	50.00	143.00	19.00	38.00	122.00	74.00	]
[	21.00	30.00	30.00	0.00	35.00	15.00	72.00	14.00	132.00	59.00	200.00	200.00	]
[	119.00	29.00	53.00	131.00	96.00	83.00	165.00	225.00	318.00	708.00	800.00	800.00	]
[	9.00	20.00	3.00	0.00	34.00	15.00	18.00	150.00	94.00	167.00	144.00	174.00	]
[	11.00	21.00	30.00	37.00	29.00	1.00	56.00	2.00	152.00	200.00	200.00	139.00	]
[	14.00	2.00	3.00	5.00	17.00	7.00	64.00	110.00	65.00	90.00	5.00	191.00	]
[	34.00	2.00	36.00	20.00	9.00	1.00	73.00	73.00	100.00	29.00	200.00	49.00	]
[	33.00	9.00	14.00	29.00	35.00	29.00	27.00	36.00	166.00	33.00	27.00	117.00	]
[	9.00	32.00	26.00	8.00	33.00	31.00	23.00	29.00	91.00	200.00	152.00	200.00	]
[	32.00	34.00	0.00	7.00	37.00	1.00	60.00	79.00	35.00	177.00	68.00	88.00	]
[	23.00	0.00	9.00	19.00	27.00	24.00	29.00	14.00	58.00	5.00	90.00	163.00	]
[	17.00	11.00	48.00	53.00	64.00	73.00	147.00	264.00	383.00	275.00	400.00	400.00	]
[	64.00	59.00	22.00	40.00	66.00	25.00	137.00	150.00	319.00	393.00	145.00	68.00	]
[	14.00	9.00	34.00	32.00	5.00	2.00	72.00	139.00	6.00	125.00	200.00	43.00	]
[	1.00	8.00	13.00	79.00	35.00	29.00	6.00	23.00	161.00	102.00	372.00	400.00	]
[	16.00	18.00	14.00	2.00	33.00	29.00	10.00	18.00	77.00	137.00	150.00	108.00	]
[	19.00	24.00	32.00	19.00	12.00	13.00	65.00	89.00	93.00	400.00	278.00	365.00	]
[	24.00	35.00	25.00	13.00	8.00	31.00	1.00	40.00	123.00	23.00	200.00	178.00	]
[	35.00	57.00	37.00	16.00	24.00	32.00	5.00	313.00	21.00	400.00	371.00	149.00	]
[	34.00	116.00	23.00	119.00	33.00	95.00	106.00	296.00	114.00	280.00	800.00	800.00	]
[	21.00	34.00	31.00	18.00	9.00	11.00	30.00	70.00	150.00	124.00	200.00	137.00	]
[	4.00	10.00	53.00	22.00	27.00	38.00	12.00	203.00	143.00	123.00	142.00	400.00	]
[	34.00	7.00	32.00	24.00	3.00	22.00	36.00	89.00	96.00	200.00	69.00	200.00	]
[	5.00	68.00	62.00	3.00	5.00	54.00	157.00	316.00	140.00	370.00	400.00	388.00	]
[	92.00	54.00	110.00	114.00	106.00	143.00	57.00	95.00	167.00	386.00	277.00	556.00	]
[	14.00	7.00	32.00	5.00	24.00	38.00	42.00	99.00	102.00	200.00	75.00	200.00	]
[	22.00	30.00	1.00	31.00	16.00	3.00	47.00	48.00	103.00	43.00	191.00	63.00	]
[	76.00	40.00	17.00	14.00	68.00	3.00	115.00	286.00	319.00	400.00	400.00	400.00	]
[	60.00	53.00	41.00	35.00	33.00	62.00	67.00	234.00	287.00	380.00	400.00	198.00	]
[	8.00	28.00	24.00	7.00	3.00	34.00	64.00	56.00	129.00	55.00	13.00	44.00	]
[	16.00	10.00	32.00	27.00	38.00	10.00	62.00	12.00	165.00	66.00	200.00	116.00	]
[	67.00	24.00	19.00	77.00	22.00	77.00	130.00	306.00	368.00	9.00	18.00	400.00	]
[	6.00	47.00	74.00	1.00	58.00	52.00	56.00	275.00	238.00	355.00	400.00	152.00	]
[	29.00	29.00	31.00	13.00	2.00	39.00	57.00	139.00	157.00	144.00	200.00	144.00	]
[	58.00	73.00	42.00	41.00	53.00	42.00	113.00	307.00	323.00	400.00	356.00	346.00	]
[	24.00	25.00	13.00	34.00	0.00	20.00	52.00	75.00	148.00	116.00	106.00	91.00	]
[	27.00	24.00	1.00	15.00	35.00	12.00	36.00	24.00	135.00	200.00	22.00	200.00	]
[	7.00	33.00	13.00	33.00	34.00	15.00	66.00	111.00	157.00	200.00	122.00	29.00	]
[	75.00	0.00	79.00	77.00	31.00	36.00	139.00	105.00	48.00	72.00	143.00	244.00	]
[	27.00	17.00	6.00	18.00	8.00	18.00	16.00	90.00	73.00	11.00	146.00	200.00	]
[	39.00	18.00	11.00	16.00	34.00	4.00	71.00	24.00	195.00	96.00	200.00	192.00	]
[	44.00	53.00	18.00	1.00	36.00	66.00	59.00	283.00	356.00	122.00	400.00	213.00	]
[	29.00	34.00	9.00	1.00	38.00	3.00	41.00	96.00	75.00	200.00	200.00	44.00	]
[	33.00	22.00	5.00	5.00	38.00	9.00	56.00	129.00	197.00	29.00	200.00	22.00	]
[	151.00	27.00	4.00	137.00	100.00	157.00	9.00	279.00	50.00	800.00	800.00	282.00	]
